"",".id","dyad","edge","edge_sd","nAssociations","A","B","sexA","sexB","dyadicSex","dSex","absAgeA","absAgeB","ageDiff","resA","resB","dyadicResidency","dRes","P(k1)","P(k2)","P(k3)","likely.k"
"13568",3,"5002_5091",0.00828672543449642,0.012537322455822,0,"5002","5091","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,22,0,"Resident","Resident","Resident_Resident","R-R",0.677138,0.322204,0.000658,1
"13569",3,"5002_5106",0.0100708283767487,0.0165557971074078,0,"5002","5106","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,23,1,"Resident","Resident","Resident_Resident","R-R",0.61842,0.377406,0.004174,1
"13570",3,"5002_5108",0.00939707256257436,0.0145379482870549,0,"5002","5108","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,22,0,"Resident","Resident","Resident_Resident","R-R",0.648745,0.349594,0.001662,1
"13571",3,"5002_5112",0.00913449940769112,0.0136487829920059,0,"5002","5112","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,23,1,"Resident","Resident","Resident_Resident","R-R",0.648745,0.349594,0.001662,1
"13572",3,"5002_5113",0.011660689351144,0.0197846567300837,0,"5002","5113","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,23,1,"Resident","Resident","Resident_Resident","R-R",0.576159,0.410784,0.013056,1
"13573",3,"5002_5166",0.0117701238829301,0.0220358299311458,0,"5002","5166","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,22,0,"Resident","Transient","Resident_Transient","R-T",0.585165,0.404427,0.010408,1
"13574",3,"5002_5184",0.0119039330764967,0.0201122087118577,0,"5002","5184","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,23,1,"Resident","Resident","Resident_Resident","R-R",0.576159,0.410784,0.013056,1
"13575",3,"5002_5199",0.00881932671426658,0.0133815336206689,0,"5002","5199","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,22,0,"Resident","Resident","Resident_Resident","R-R",0.648745,0.349594,0.001662,1
"13576",3,"5002_5220",0.0126651630140757,0.0238645954703626,0,"5002","5220","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,22,0,"Resident","Transient","Resident_Transient","R-T",0.585165,0.404427,0.010408,1
"13577",3,"5002_531",0.00848998877535147,0.0126494346482069,0,"5002","531","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,43,21,"Resident","Resident","Resident_Resident","R-R",0.677138,0.322204,0.000658,1
"13578",3,"5002_54",0.00738129481937041,0.00985419467181845,0,"5002","54","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,44,22,"Resident","Resident","Resident_Resident","R-R",0.723115,0.276756,0.000129,1
"13579",3,"5002_6002",0.00891552949008074,0.0138574611378857,0,"5002","6002","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,20,2,"Resident","Resident","Resident_Resident","R-R",0.656003,0.342678,0.001319,1
"13580",3,"5002_6004",0.0123361122049127,0.0232243713921702,0,"5002","6004","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,20,2,"Resident","Transient","Resident_Transient","R-T",0.576159,0.410784,0.013056,1
"13581",3,"5002_6006",0.0118557862089388,0.020988512893971,0,"5002","6006","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,20,2,"Resident","Transient","Resident_Transient","R-T",0.576159,0.410784,0.013056,1
"13582",3,"5002_6011",0.0110762743832225,0.0190010585309162,0,"5002","6011","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,20,2,"Resident","Transient","Resident_Transient","R-T",0.585165,0.404427,0.010408,1
"13583",3,"5002_6103",0.00961207019604415,0.0166245611793335,0,"5002","6103","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,18,4,"Resident","Transient","Resident_Transient","R-T",0.633865,0.3635,0.002635,1
"13584",3,"5002_6106",0.0941475009673878,0.0745252425396699,2,"5002","6106","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,18,4,"Resident","Resident","Resident_Resident","R-R",0.002814,0.618038,0.379148,2
"13585",3,"5002_6113",0.00846112390677258,0.0126053126259853,0,"5002","6113","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,18,4,"Resident","Resident","Resident_Resident","R-R",0.677138,0.322204,0.000658,1
"13586",3,"5002_6114",0.00957733479477145,0.0150737607109887,0,"5002","6114","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,18,4,"Resident","Transient","Resident_Transient","R-T",0.633865,0.3635,0.002635,1
"13587",3,"5002_6115",0.00970595779094975,0.0164325833469768,0,"5002","6115","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,16,6,"Resident","Resident","Resident_Resident","R-R",0.62622,0.370462,0.003317,1
"13588",3,"5002_6118",0.00904691265188536,0.0138456832806449,0,"5002","6118","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,18,4,"Resident","Transient","Resident_Transient","R-T",0.656003,0.342678,0.001319,1
"13589",3,"5002_6120",0.0286190720712236,0.0308142610139535,1,"5002","6120","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,18,4,"Resident","Resident","Resident_Resident","R-R",0.096875,0.88811,0.015015,2
"13590",3,"5002_6124",0.00870442518484609,0.0128516213419451,0,"5002","6124","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,18,4,"Resident","Transient","Resident_Transient","R-T",0.648745,0.349594,0.001662,1
"13591",3,"5002_6127",0.0301757161492628,0.0324215216305878,1,"5002","6127","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,18,4,"Resident","Transient","Resident_Transient","R-T",0.090846,0.886297,0.022857,2
"13592",3,"5002_6128",0.0668084912447828,0.0402800517627539,3,"5002","6128","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,18,4,"Resident","Resident","Resident_Resident","R-R",0.00041,0.93034,0.06925,2
"13593",3,"5002_6130",0.0695408654311137,0.0536633801384405,2,"5002","6130","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,18,4,"Resident","Resident","Resident_Resident","R-R",0.004365,0.820491,0.175144,2
"13594",3,"5002_6131",0.00895247867509075,0.0140403188625887,0,"5002","6131","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,18,4,"Resident","Transient","Resident_Transient","R-T",0.641369,0.356538,0.002093,1
"13595",3,"5002_6134",0.00967298814816391,0.015679093341067,0,"5002","6134","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,18,4,"Resident","Resident","Resident_Resident","R-R",0.633865,0.3635,0.002635,1
"13596",3,"5002_6140",0.00772007953438768,0.0112274804643634,0,"5002","6140","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,18,4,"Resident","Resident","Resident_Resident","R-R",0.710438,0.289357,0.000206,1
"13597",3,"5002_6141",0.00931537831674505,0.0145057079717017,0,"5002","6141","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,18,4,"Resident","Resident","Resident_Resident","R-R",0.641369,0.356538,0.002093,1
"13598",3,"5002_6145",0.0101176237799783,0.01718126193171,0,"5002","6145","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,16,6,"Resident","Resident","Resident_Resident","R-R",0.62622,0.370462,0.003317,1
"13599",3,"5002_6146",0.00945033535384231,0.014144497464626,0,"5002","6146","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,18,4,"Resident","Transient","Resident_Transient","R-T",0.633865,0.3635,0.002635,1
"13600",3,"5002_6200",0.0131438384122629,0.0256808392445963,0,"5002","6200","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,17,5,"Resident","Transient","Resident_Transient","R-T",0.566775,0.416861,0.016364,1
"13601",3,"5002_6203",0.011122572467189,0.0194812107059775,0,"5002","6203","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,17,5,"Resident","Resident","Resident_Resident","R-R",0.59385,0.39786,0.00829,1
"13602",3,"5002_6206",0.00938499377116136,0.015240423374829,0,"5002","6206","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,17,5,"Resident","Transient","Resident_Transient","R-T",0.641369,0.356538,0.002093,1
"13603",3,"5002_6211",0.0119941456612093,0.0208370707579586,0,"5002","6211","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,17,5,"Resident","Resident","Resident_Resident","R-R",0.585165,0.404427,0.010408,1
"13604",3,"5002_6221",0.0130965952405766,0.0245457479305622,0,"5002","6221","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,17,5,"Resident","Transient","Resident_Transient","R-T",0.566775,0.416861,0.016364,1
"13605",3,"5002_6224",0.0122116127200046,0.0217610598092509,0,"5002","6224","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,17,5,"Resident","Resident","Resident_Resident","R-R",0.576159,0.410784,0.013056,1
"13606",3,"5002_832",0.00834397799374523,0.0120126614332519,0,"5002","832","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,39,17,"Resident","Resident","Resident_Resident","R-R",0.670195,0.328975,0.00083,1
"13607",3,"5002_89",0.00839024481035549,0.0123019579155114,0,"5002","89","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,44,22,"Resident","Resident","Resident_Resident","R-R",0.677138,0.322204,0.000658,1
"13608",3,"5002_961",0.00780076570668703,0.011231073540449,0,"5002","961","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,36,14,"Resident","Resident","Resident_Resident","R-R",0.703962,0.295778,0.00026,1
"13609",3,"5007_5009",0.0110661785142528,0.0205278514057831,0,"5007","5009","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,23,1,"Transient","Resident","Resident_Transient","R-T",0.602263,0.391138,0.006599,1
"13610",3,"5007_5011",0.0118482171178188,0.0209912795353007,0,"5007","5011","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,22,0,"Transient","Transient","Transient_Transient","T-T",0.576159,0.410784,0.013056,1
"13611",3,"5007_5024",0.0146970478152237,0.031655907085142,0,"5007","5024","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,22,0,"Transient","Resident","Resident_Transient","R-T",0.556942,0.422571,0.020488,1
"13612",3,"5007_5027",0.010556842431064,0.0183180621666501,0,"5007","5027","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,22,0,"Transient","Resident","Resident_Transient","R-T",0.61842,0.377406,0.004174,1
"13613",3,"5007_5028",0.00963119105243372,0.0145646309212244,0,"5007","5028","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,23,1,"Transient","Resident","Resident_Transient","R-T",0.61842,0.377406,0.004174,1
"13614",3,"5007_5029",0.00965945371883294,0.0159222617852627,0,"5007","5029","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,23,1,"Transient","Resident","Resident_Transient","R-T",0.62622,0.370462,0.003317,1
"13615",3,"5007_5032",0.0118729399846533,0.0208461037274969,0,"5007","5032","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,23,1,"Transient","Resident","Resident_Transient","R-T",0.576159,0.410784,0.013056,1
"13616",3,"5007_5041",0.0125690614982923,0.0237869243156397,0,"5007","5041","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,22,0,"Transient","Transient","Transient_Transient","T-T",0.576159,0.410784,0.013056,1
"13617",3,"5007_5043",0.0125656999858331,0.0245980399803937,0,"5007","5043","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,22,0,"Transient","Transient","Transient_Transient","T-T",0.585165,0.404427,0.010408,1
"13618",3,"5007_5052",0.00930331051464602,0.0135441949528116,0,"5007","5052","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,22,0,"Transient","Transient","Transient_Transient","T-T",0.633865,0.3635,0.002635,1
"13619",3,"5007_5078",0.0136562828308488,0.0265491609241345,0,"5007","5078","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,23,1,"Transient","Resident","Resident_Transient","R-T",0.556942,0.422571,0.020488,1
"13620",3,"5007_5081",0.0114141614949266,0.020740470705723,0,"5007","5081","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,22,0,"Transient","Transient","Transient_Transient","T-T",0.59385,0.39786,0.00829,1
"13621",3,"5007_5091",0.0113772783211634,0.0199797787749174,0,"5007","5091","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,22,0,"Transient","Resident","Resident_Transient","R-T",0.59385,0.39786,0.00829,1
"13622",3,"5007_5106",0.0114229578286067,0.0201236320303591,0,"5007","5106","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,23,1,"Transient","Resident","Resident_Transient","R-T",0.602263,0.391138,0.006599,1
"13623",3,"5007_5108",0.0127226645358164,0.0237964410130326,0,"5007","5108","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,22,0,"Transient","Resident","Resident_Transient","R-T",0.556942,0.422571,0.020488,1
"13624",3,"5007_5112",0.0126581239168154,0.0223155350578383,0,"5007","5112","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,23,1,"Transient","Resident","Resident_Transient","R-T",0.556942,0.422571,0.020488,1
"13625",3,"5007_5113",0.0132590148534467,0.0245762675842565,0,"5007","5113","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,23,1,"Transient","Resident","Resident_Transient","R-T",0.556942,0.422571,0.020488,1
"13626",3,"5007_5166",0.0127699677616022,0.0228604253599173,0,"5007","5166","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,22,0,"Transient","Transient","Transient_Transient","T-T",0.566775,0.416861,0.016364,1
"13627",3,"5007_5184",0.0136205755726664,0.0253496568760181,0,"5007","5184","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,23,1,"Transient","Resident","Resident_Transient","R-T",0.556942,0.422571,0.020488,1
"13628",3,"5007_5199",0.0134557563447316,0.0263056135522231,0,"5007","5199","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,22,0,"Transient","Resident","Resident_Transient","R-T",0.556942,0.422571,0.020488,1
"13629",3,"5007_5220",0.0135013929593834,0.0274913884240674,0,"5007","5220","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,22,0,"Transient","Transient","Transient_Transient","T-T",0.566775,0.416861,0.016364,1
"13630",3,"5007_531",0.0138893599698838,0.0268947399933634,0,"5007","531","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,43,21,"Transient","Resident","Resident_Transient","R-T",0.556942,0.422571,0.020488,1
"13631",3,"5007_54",0.0119205478109497,0.0209697855252593,0,"5007","54","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,44,22,"Transient","Resident","Resident_Transient","R-T",0.576159,0.410784,0.013056,1
"13632",3,"5007_832",0.0125031136010512,0.0246151886915042,0,"5007","832","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,39,17,"Transient","Resident","Resident_Transient","R-T",0.566775,0.416861,0.016364,1
"13633",3,"5007_89",0.0119665687566975,0.0215096136135241,0,"5007","89","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,44,22,"Transient","Resident","Resident_Transient","R-T",0.576159,0.410784,0.013056,1
"13634",3,"5007_961",0.013717995410599,0.0262559991890217,0,"5007","961","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,36,14,"Transient","Resident","Resident_Transient","R-T",0.566775,0.416861,0.016364,1
"13635",3,"5009_5011",0.0110584386062108,0.0198038756153569,0,"5009","5011","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",23,22,1,"Resident","Transient","Resident_Transient","R-T",0.610442,0.384308,0.005249,1
"13636",3,"5009_5024",0.00964192667557825,0.0150744347674435,0,"5009","5024","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",23,22,1,"Resident","Resident","Resident_Resident","R-R",0.633865,0.3635,0.002635,1
"13637",3,"5009_5027",0.00786751341974587,0.010742114261626,0,"5009","5027","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",23,22,1,"Resident","Resident","Resident_Resident","R-R",0.697395,0.302277,0.000328,1
"13638",3,"5009_5028",0.00779998780971224,0.0116241841265087,0,"5009","5028","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",23,23,0,"Resident","Resident","Resident_Resident","R-R",0.703962,0.295778,0.00026,1
"13639",3,"5009_5029",0.0205404496075694,0.019947526759223,1,"5009","5029","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",23,23,0,"Resident","Resident","Resident_Resident","R-R",0.136609,0.862234,0.001157,2
"13640",3,"5009_5032",0.0903806397017027,0.0564193988669881,3,"5009","5032","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",23,23,0,"Resident","Resident","Resident_Resident","R-R",0.000222,0.667509,0.332269,2
"13641",3,"5009_5041",0.0103353158981639,0.0176128644901209,0,"5009","5041","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",23,22,1,"Resident","Transient","Resident_Transient","R-T",0.610442,0.384308,0.005249,1
"13642",3,"5009_5043",0.0102511830847893,0.0167747872226372,0,"5009","5043","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",23,22,1,"Resident","Transient","Resident_Transient","R-T",0.61842,0.377406,0.004174,1
"13643",3,"5009_5052",0.00930815056962094,0.0146991888983459,0,"5009","5052","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",23,22,1,"Resident","Transient","Resident_Transient","R-T",0.663151,0.335802,0.001046,1
"13644",3,"5009_5078",0.022697933476741,0.0223341231773717,1,"5009","5078","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",23,23,0,"Resident","Resident","Resident_Resident","R-R",0.125841,0.871955,0.002204,2
"13645",3,"5009_5081",0.00977337867337329,0.0152548724680662,0,"5009","5081","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",23,22,1,"Resident","Transient","Resident_Transient","R-T",0.62622,0.370462,0.003317,1
"13646",3,"5009_5091",0.0319236834025343,0.034179750423112,1,"5009","5091","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",23,22,1,"Resident","Resident","Resident_Resident","R-R",0.087836,0.884006,0.028157,2
"13647",3,"5009_5106",0.103139734370306,0.0647341788005821,3,"5009","5106","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",23,23,0,"Resident","Resident","Resident_Resident","R-R",0.000156,0.515964,0.483879,2
"13648",3,"5009_5108",0.00938180859298369,0.0147011771978424,0,"5009","5108","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",23,22,1,"Resident","Resident","Resident_Resident","R-R",0.633865,0.3635,0.002635,1
"13649",3,"5009_5112",0.00779423895166486,0.0113273486027125,0,"5009","5112","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",23,23,0,"Resident","Resident","Resident_Resident","R-R",0.703962,0.295778,0.00026,1
"13650",3,"5009_5113",0.00827765191698803,0.0117731347105093,0,"5009","5113","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",23,23,0,"Resident","Resident","Resident_Resident","R-R",0.683985,0.315494,0.000522,1
"13651",3,"5009_5166",0.0106998412422962,0.0186956117565498,0,"5009","5166","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",23,22,1,"Resident","Transient","Resident_Transient","R-T",0.602263,0.391138,0.006599,1
"13652",3,"5009_5184",0.00819581124160461,0.0126884215213378,0,"5009","5184","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",23,23,0,"Resident","Resident","Resident_Resident","R-R",0.710438,0.289357,0.000206,1
"13653",3,"5009_5199",0.0101480907387752,0.0172838330523509,0,"5009","5199","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",23,22,1,"Resident","Resident","Resident_Resident","R-R",0.633865,0.3635,0.002635,1
"13654",3,"5009_5220",0.0111909353060869,0.0193140508708355,0,"5009","5220","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",23,22,1,"Resident","Transient","Resident_Transient","R-T",0.602263,0.391138,0.006599,1
"13655",3,"5009_531",0.00786027724923999,0.0114231765776254,0,"5009","531","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",23,43,20,"Resident","Resident","Resident_Resident","R-R",0.683985,0.315494,0.000522,1
"13656",3,"5009_54",0.00766959746913549,0.010927146660772,0,"5009","54","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",23,44,21,"Resident","Resident","Resident_Resident","R-R",0.716822,0.283015,0.000163,1
"13657",3,"5009_5919",0.0758303342350345,0.0599979752997108,2,"5009","5919","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",23,23,0,"Resident","Transient","Resident_Transient","R-T",0.003757,0.75153,0.244713,2
"13658",3,"5009_6002",0.0107175645439558,0.0183995395922735,0,"5009","6002","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",23,20,3,"Resident","Resident","Resident_Resident","R-R",0.602263,0.391138,0.006599,1
"13659",3,"5009_6004",0.0105928700570984,0.017108902888697,0,"5009","6004","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",23,20,3,"Resident","Transient","Resident_Transient","R-T",0.61842,0.377406,0.004174,1
"13660",3,"5009_6006",0.0100415410029121,0.0161374315887799,0,"5009","6006","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",23,20,3,"Resident","Transient","Resident_Transient","R-T",0.61842,0.377406,0.004174,1
"13661",3,"5009_6011",0.0404236551768127,0.0442611939686906,1,"5009","6011","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",23,20,3,"Resident","Transient","Resident_Transient","R-T",0.072285,0.849914,0.077801,2
"13662",3,"5009_832",0.0249991364759035,0.0263820847761942,1,"5009","832","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",23,39,16,"Resident","Resident","Resident_Resident","R-R",0.109244,0.884331,0.006425,2
"13663",3,"5009_89",0.00717458117034041,0.0101749095784193,0,"5009","89","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",23,44,21,"Resident","Resident","Resident_Resident","R-R",0.716822,0.283015,0.000163,1
"13664",3,"5009_961",0.0267019675158131,0.0279857851212456,1,"5009","961","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",23,36,13,"Resident","Resident","Resident_Resident","R-R",0.102986,0.887182,0.009833,2
"13665",3,"5011_5024",0.0135188955610341,0.0250526932773938,0,"5011","5024","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,22,0,"Transient","Resident","Resident_Transient","R-T",0.566775,0.416861,0.016364,1
"13666",3,"5011_5027",0.0096211040435993,0.0156072596690978,0,"5011","5027","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,22,0,"Transient","Resident","Resident_Transient","R-T",0.62622,0.370462,0.003317,1
"13667",3,"5011_5028",0.0102853580751362,0.0168874719072923,0,"5011","5028","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,23,1,"Transient","Resident","Resident_Transient","R-T",0.62622,0.370462,0.003317,1
"13668",3,"5011_5029",0.00961755622568894,0.0150125908259532,0,"5011","5029","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,23,1,"Transient","Resident","Resident_Transient","R-T",0.633865,0.3635,0.002635,1
"13669",3,"5011_5032",0.0124513962516264,0.023670065047218,0,"5011","5032","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,23,1,"Transient","Resident","Resident_Transient","R-T",0.585165,0.404427,0.010408,1
"13670",3,"5011_5041",0.0116795834929508,0.0194337125102792,0,"5011","5041","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,22,0,"Transient","Transient","Transient_Transient","T-T",0.585165,0.404427,0.010408,1
"13671",3,"5011_5043",0.0113072137925186,0.0195780905254508,0,"5011","5043","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,22,0,"Transient","Transient","Transient_Transient","T-T",0.59385,0.39786,0.00829,1
"13672",3,"5011_5052",0.00932645523034622,0.0140462901556694,0,"5011","5052","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,22,0,"Transient","Transient","Transient_Transient","T-T",0.641369,0.356538,0.002093,1
"13673",3,"5011_5078",0.0128520924273733,0.0250325011915862,0,"5011","5078","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,23,1,"Transient","Resident","Resident_Transient","R-T",0.566775,0.416861,0.016364,1
"13674",3,"5011_5081",0.0119236208211599,0.0217112179207877,0,"5011","5081","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,22,0,"Transient","Transient","Transient_Transient","T-T",0.602263,0.391138,0.006599,1
"13675",3,"5011_5091",0.0110374333629903,0.0176835441805857,0,"5011","5091","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,22,0,"Transient","Resident","Resident_Transient","R-T",0.602263,0.391138,0.006599,1
"13676",3,"5011_5106",0.0107064799340924,0.0179510728411402,0,"5011","5106","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,23,1,"Transient","Resident","Resident_Transient","R-T",0.610442,0.384308,0.005249,1
"13677",3,"5011_5108",0.013056596184886,0.0246853011314076,0,"5011","5108","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,22,0,"Transient","Resident","Resident_Transient","R-T",0.566775,0.416861,0.016364,1
"13678",3,"5011_5112",0.0131306232611705,0.0241133332139278,0,"5011","5112","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,23,1,"Transient","Resident","Resident_Transient","R-T",0.566775,0.416861,0.016364,1
"13679",3,"5011_5113",0.0137232388666017,0.0265021228656546,0,"5011","5113","Female-Juvenile","Female-Juvenile","Female-Juvenile_Female-Juvenile","F-F",22,23,1,"Transient","Resident","Resident_Transient","R-T",0.566775,0.416861,0.016364,1
