"","dyad","edge","edge_sd","nAssociations","A","B","sexA","sexB","dyadicSex","dSex","absAgeA","absAgeB","ageDiff","resA","resB","dyadicResidency","dRes","P(k1)","P(k2)","P(k3)","likely.k"
"1371","3009_5075",0.0168921290606522,0.0157676083408233,1,"3009","5075","Male","Male","Male_Male","M-M",27,23,4,"Resident","Resident","Resident_Resident","R-R",0.231309,0.759728,0.008963,2
"1372","3009_5137",0.0100289051364513,0.0164106934887704,0,"3009","5137","Male","Male","Male_Male","M-M",27,23,4,"Resident","Resident","Resident_Resident","R-R",0.50424,0.460015,0.035745,1
"1373","3009_5158",0.0371413491032074,0.0280644996655011,2,"3009","5158","Male","Male","Male_Male","M-M",27,23,4,"Resident","Resident","Resident_Resident","R-R",0.028082,0.86879,0.103128,2
"1374","3009_5161",0.0086900013981792,0.0134167626012632,0,"3009","5161","Male","Male","Male_Male","M-M",27,23,4,"Resident","Resident","Resident_Resident","R-R",0.544536,0.436232,0.019232,1
"1375","3009_5165",0.153838817404533,0.0620623813566821,6,"3009","5165","Male","Male","Male_Male","M-M",27,23,4,"Resident","Resident","Resident_Resident","R-R",0,0.007032,0.992968,3
"1376","3009_5194",0.007560132104934,0.0109641280258548,0,"3009","5194","Male","Male","Male_Male","M-M",27,22,5,"Resident","Resident","Resident_Resident","R-R",0.614816,0.379794,0.00539,1
"1377","3009_558",0.0106720329173452,0.0185669946937686,0,"3009","558","Male","Male","Male_Male","M-M",27,43,16,"Resident","Resident","Resident_Resident","R-R",0.477564,0.471014,0.051422,1
"1378","3009_6000",0.010407484711514,0.0183430319940743,0,"3009","6000","Male","Male","Male_Male","M-M",27,20,7,"Resident","Transient","Resident_Transient","R-T",0.495588,0.464028,0.040384,1
"1379","3009_6001",0.0100338549334253,0.0157574101610855,0,"3009","6001","Male","Male","Male_Male","M-M",27,20,7,"Resident","Transient","Resident_Transient","R-T",0.495588,0.464028,0.040384,1
"1380","3009_6003",0.00709929318288258,0.00987466200097932,0,"3009","6003","Male","Male","Male_Male","M-M",27,20,7,"Resident","Resident","Resident_Resident","R-R",0.608242,0.385628,0.00613,1
"1381","3009_6005",0.0112455190726177,0.019584365881515,0,"3009","6005","Male","Male","Male_Male","M-M",27,20,7,"Resident","Transient","Resident_Transient","R-T",0.477564,0.471014,0.051422,1
"1382","3009_6014",0.0103164631137428,0.01697114664551,0,"3009","6014","Male","Male","Male_Male","M-M",27,20,7,"Resident","Transient","Resident_Transient","R-T",0.486702,0.467709,0.045589,1
"1383","3009_6016",0.0972039279811596,0.0600558725062316,3,"3009","6016","Male","Male","Male_Male","M-M",27,20,7,"Resident","Resident","Resident_Resident","R-R",0.000561,0.212194,0.787244,3
"1384","3009_6017",0.0268536879507454,0.027511556600175,1,"3009","6017","Male","Male","Male_Male","M-M",27,20,7,"Resident","Resident","Resident_Resident","R-R",0.126151,0.753356,0.120493,2
"1385","3009_606",0.00707965634691049,0.00978368798040821,0,"3009","606","Male","Male","Male_Male","M-M",27,36,9,"Resident","Resident","Resident_Resident","R-R",0.634048,0.362292,0.00366,1
"1386","3009_6102",0.0101971525852299,0.0159389468472882,0,"3009","6102","Male","Male","Male_Male","M-M",27,18,9,"Resident","Resident","Resident_Resident","R-R",0.50424,0.460015,0.035745,1
"1387","3009_6105",0.0278122141385127,0.0285760345706972,1,"3009","6105","Male","Male","Male_Male","M-M",27,18,9,"Resident","Resident","Resident_Resident","R-R",0.126151,0.753356,0.120493,2
"1388","3009_6110",0.0138473817504227,0.0286685608565539,0,"3009","6110","Male","Male","Male_Male","M-M",27,18,9,"Resident","Transient","Resident_Transient","R-T",0.427481,0.480135,0.092384,2
"1389","3009_6112",0.0103082521069381,0.0169944403818875,0,"3009","6112","Male","Male","Male_Male","M-M",27,18,9,"Resident","Resident","Resident_Resident","R-R",0.512675,0.45571,0.031616,1
"1390","3009_6122",0.00967109293347454,0.0159438068642736,0,"3009","6122","Male","Male","Male_Male","M-M",27,18,9,"Resident","Resident","Resident_Resident","R-R",0.520908,0.451147,0.027945,1
"1391","3009_6123",0.0101366205513048,0.0166286423765791,0,"3009","6123","Male","Male","Male_Male","M-M",27,18,9,"Resident","Resident","Resident_Resident","R-R",0.512675,0.45571,0.031616,1
"1392","3009_6133",0.0093555848929147,0.0156724472330133,0,"3009","6133","Male","Male","Male_Male","M-M",27,18,9,"Resident","Resident","Resident_Resident","R-R",0.528953,0.446361,0.024686,1
"1393","3009_6138",0.00970085101372746,0.0151101449162724,0,"3009","6138","Male","Male","Male_Male","M-M",27,18,9,"Resident","Resident","Resident_Resident","R-R",0.50424,0.460015,0.035745,1
"1394","3009_6139",0.00969574965297198,0.0147545575789158,0,"3009","6139","Male","Male","Male_Male","M-M",27,18,9,"Resident","Resident","Resident_Resident","R-R",0.50424,0.460015,0.035745,1
"1395","3009_6201",0.0104375642029711,0.0179238975096345,0,"3009","6201","Male","Male","Male_Male","M-M",27,15,12,"Resident","Resident","Resident_Resident","R-R",0.486702,0.467709,0.045589,1
"1396","3009_6210",0.00921214542096465,0.015481916994466,0,"3009","6210","Male","Male","Male_Male","M-M",27,17,10,"Resident","Resident","Resident_Resident","R-R",0.536825,0.44138,0.021795,1
"1397","3009_6220",0.0100563730803894,0.0164847760134239,0,"3009","6220","Male","Male","Male_Male","M-M",27,17,10,"Resident","Resident","Resident_Resident","R-R",0.495588,0.464028,0.040384,1
"1398","3009_6257",0.0991072382696101,0.0793611755430628,2,"3009","6257","Male","Male","Male_Male","M-M",27,17,10,"Resident","Resident","Resident_Resident","R-R",0.005017,0.305115,0.689868,3
"1399","3009_76",0.00735152763207719,0.0100992589583148,0,"3009","76","Male","Male","Male_Male","M-M",27,44,17,"Resident","Resident","Resident_Resident","R-R",0.614816,0.379794,0.00539,1
"1400","3009_824",0.01106434723176,0.0185884210929767,0,"3009","824","Male","Male","Male_Male","M-M",27,39,12,"Resident","Resident","Resident_Resident","R-R",0.477564,0.471014,0.051422,1
"1401","3009_92",0.0176916920452552,0.0168328560070213,1,"3009","92","Male","Male","Male_Male","M-M",27,43,16,"Resident","Resident","Resident_Resident","R-R",0.216933,0.770299,0.012768,2
"1402","3012_3098",0.0253269223954579,0.0255077173929381,1,"3012","3098","Male","Male","Male_Male","M-M",27,27,0,"Resident","Resident","Resident_Resident","R-R",0.139807,0.772278,0.087915,2
"1403","3012_4104",0.0077407526779694,0.0114256294508099,0,"3012","4104","Male","Male","Male_Male","M-M",27,26,1,"Resident","Resident","Resident_Resident","R-R",0.587983,0.403016,0.009001,1
"1404","3012_45",0.0064434049194912,0.0090512985647703,0,"3012","45","Male","Male","Male_Male","M-M",27,44,17,"Resident","Resident","Resident_Resident","R-R",0.682125,0.316584,0.001291,1
"1405","3012_480",0.00803147800783021,0.0113446171725705,0,"3012","480","Male","Male","Male_Male","M-M",27,43,16,"Resident","Resident","Resident_Resident","R-R",0.581034,0.408741,0.010224,1
"1406","3012_5001",0.0317774535380536,0.0350345393645433,1,"3012","5001","Male","Male","Male_Male","M-M",27,22,5,"Resident","Resident","Resident_Resident","R-R",0.112271,0.724844,0.162885,2
"1407","3012_5003",0.0326261058639832,0.0235043422720648,2,"3012","5003","Male","Male","Male_Male","M-M",27,23,4,"Resident","Resident","Resident_Resident","R-R",0.03441,0.91082,0.054771,2
"1408","3012_5018",0.0225251608835993,0.0224337476237555,1,"3012","5018","Male","Male","Male_Male","M-M",27,22,5,"Resident","Resident","Resident_Resident","R-R",0.162234,0.786938,0.050828,2
"1409","3012_5019",0.00758037579425968,0.0106614686095009,0,"3012","5019","Male","Male","Male_Male","M-M",27,23,4,"Resident","Resident","Resident_Resident","R-R",0.601582,0.391449,0.006969,1
"1410","3012_5031",0.047485328804126,0.0367976110292767,2,"3012","5031","Male","Male","Male_Male","M-M",27,23,4,"Resident","Resident","Resident_Resident","R-R",0.017884,0.717538,0.264578,2
"1411","3012_5036",0.00632094693074273,0.00839873045528444,0,"3012","5036","Male","Male","Male_Male","M-M",27,23,4,"Resident","Resident","Resident_Resident","R-R",0.682125,0.316584,0.001291,1
"1412","3012_5044",0.0666031714229305,0.0521330589878061,2,"3012","5044","Male","Male","Male_Male","M-M",27,23,4,"Resident","Resident","Resident_Resident","R-R",0.009658,0.489624,0.500718,3
"1413","3012_5049",0.0105718600326949,0.016754944716782,0,"3012","5049","Male","Male","Male_Male","M-M",27,22,5,"Resident","Transient","Resident_Transient","R-T",0.495588,0.464028,0.040384,1
"1414","3012_5061",0.0212118492981914,0.0205751982994831,1,"3012","5061","Male","Male","Male_Male","M-M",27,22,5,"Resident","Resident","Resident_Resident","R-R",0.166702,0.787863,0.045435,2
"1415","3012_5068",0.0225453588471065,0.0230745379376352,1,"3012","5068","Male","Male","Male_Male","M-M",27,22,5,"Resident","Resident","Resident_Resident","R-R",0.162234,0.786938,0.050828,2
"1416","3012_5071",0.00670029549173134,0.00901718982389023,0,"3012","5071","Male","Male","Male_Male","M-M",27,22,5,"Resident","Resident","Resident_Resident","R-R",0.646489,0.350687,0.002824,1
"1417","3012_5075",0.00625205547331727,0.00885896363191225,0,"3012","5075","Male","Male","Male_Male","M-M",27,23,4,"Resident","Resident","Resident_Resident","R-R",0.682125,0.316584,0.001291,1
"1418","3012_5137",0.0110113293838207,0.0195094961700416,0,"3012","5137","Male","Male","Male_Male","M-M",27,23,4,"Resident","Resident","Resident_Resident","R-R",0.486702,0.467709,0.045589,1
"1419","3012_5158",0.0186210628078068,0.0183980202874503,1,"3012","5158","Male","Male","Male_Male","M-M",27,23,4,"Resident","Resident","Resident_Resident","R-R",0.202912,0.778947,0.018141,2
"1420","3012_5161",0.00939545889493741,0.0149089522758416,0,"3012","5161","Male","Male","Male_Male","M-M",27,23,4,"Resident","Resident","Resident_Resident","R-R",0.528953,0.446361,0.024686,1
"1421","3012_5165",0.169993547451994,0.0620138183431152,7,"3012","5165","Male","Male","Male_Male","M-M",27,23,4,"Resident","Resident","Resident_Resident","R-R",0,0.001948,0.998052,3
"1422","3012_5194",0.00778563425410562,0.0116944956572291,0,"3012","5194","Male","Male","Male_Male","M-M",27,22,5,"Resident","Resident","Resident_Resident","R-R",0.587983,0.403016,0.009001,1
"1423","3012_558",0.0128103398562203,0.0245803684760741,0,"3012","558","Male","Male","Male_Male","M-M",27,43,16,"Resident","Resident","Resident_Resident","R-R",0.448466,0.478187,0.073347,2
"1424","3012_6000",0.0109853385910619,0.0187583177737179,0,"3012","6000","Male","Male","Male_Male","M-M",27,20,7,"Resident","Transient","Resident_Transient","R-T",0.486702,0.467709,0.045589,1
"1425","3012_6001",0.0461225510730264,0.05360411685651,1,"3012","6001","Male","Male","Male_Male","M-M",27,20,7,"Resident","Transient","Resident_Transient","R-T",0.074786,0.594436,0.330779,2
"1426","3012_6003",0.00732186696457381,0.0103145095597557,0,"3012","6003","Male","Male","Male_Male","M-M",27,20,7,"Resident","Resident","Resident_Resident","R-R",0.608242,0.385628,0.00613,1
"1427","3012_6005",0.0115709912530806,0.0199127623011329,0,"3012","6005","Male","Male","Male_Male","M-M",27,20,7,"Resident","Transient","Resident_Transient","R-T",0.468158,0.473896,0.057946,2
"1428","3012_6014",0.0109527027189955,0.0181468184105634,0,"3012","6014","Male","Male","Male_Male","M-M",27,20,7,"Resident","Transient","Resident_Transient","R-T",0.477564,0.471014,0.051422,1
"1429","3012_6016",0.0800078444595032,0.0489765784136187,3,"3012","6016","Male","Male","Male_Male","M-M",27,20,7,"Resident","Resident","Resident_Resident","R-R",0.00097,0.321748,0.677282,3
"1430","3012_6017",0.0585057493389253,0.0448382088001965,2,"3012","6017","Male","Male","Male_Male","M-M",27,20,7,"Resident","Resident","Resident_Resident","R-R",0.012191,0.57169,0.416119,2
"1431","3012_606",0.00774046355728545,0.0109906286193349,0,"3012","606","Male","Male","Male_Male","M-M",27,36,9,"Resident","Resident","Resident_Resident","R-R",0.601582,0.391449,0.006969,1
"1432","3012_6102",0.00924278255021594,0.0147232733794021,0,"3012","6102","Male","Male","Male_Male","M-M",27,18,9,"Resident","Resident","Resident_Resident","R-R",0.512675,0.45571,0.031616,1
"1433","3012_6105",0.0278807192273712,0.0300255055424119,1,"3012","6105","Male","Male","Male_Male","M-M",27,18,9,"Resident","Resident","Resident_Resident","R-R",0.130727,0.76065,0.108623,2
"1434","3012_6110",0.0141767160689999,0.0276651046019264,0,"3012","6110","Male","Male","Male_Male","M-M",27,18,9,"Resident","Transient","Resident_Transient","R-T",0.427481,0.480135,0.092384,2
"1435","3012_6112",0.00938823340023332,0.0140120439765609,0,"3012","6112","Male","Male","Male_Male","M-M",27,18,9,"Resident","Resident","Resident_Resident","R-R",0.520908,0.451147,0.027945,1
"1436","3012_6122",0.00930399972528829,0.0143808960310223,0,"3012","6122","Male","Male","Male_Male","M-M",27,18,9,"Resident","Resident","Resident_Resident","R-R",0.528953,0.446361,0.024686,1
"1437","3012_6123",0.00927596629421201,0.0138210315583492,0,"3012","6123","Male","Male","Male_Male","M-M",27,18,9,"Resident","Resident","Resident_Resident","R-R",0.520908,0.451147,0.027945,1
"1438","3012_6133",0.010192998886157,0.0166948824923313,0,"3012","6133","Male","Male","Male_Male","M-M",27,18,9,"Resident","Resident","Resident_Resident","R-R",0.50424,0.460015,0.035745,1
"1439","3012_6138",0.00988076607738751,0.0158159814723226,0,"3012","6138","Male","Male","Male_Male","M-M",27,18,9,"Resident","Resident","Resident_Resident","R-R",0.512675,0.45571,0.031616,1
"1440","3012_6139",0.0101422156138102,0.0166776501960776,0,"3012","6139","Male","Male","Male_Male","M-M",27,18,9,"Resident","Resident","Resident_Resident","R-R",0.512675,0.45571,0.031616,1
"1441","3012_6201",0.0101442114897472,0.0169805885359765,0,"3012","6201","Male","Male","Male_Male","M-M",27,15,12,"Resident","Resident","Resident_Resident","R-R",0.495588,0.464028,0.040384,1
"1442","3012_6210",0.00897310919751878,0.0131068140041119,0,"3012","6210","Male","Male","Male_Male","M-M",27,17,10,"Resident","Resident","Resident_Resident","R-R",0.544536,0.436232,0.019232,1
"1443","3012_6220",0.00970462736748333,0.0151793736949077,0,"3012","6220","Male","Male","Male_Male","M-M",27,17,10,"Resident","Resident","Resident_Resident","R-R",0.50424,0.460015,0.035745,1
"1444","3012_6257",0.0337823767975812,0.0372072417962825,1,"3012","6257","Male","Male","Male_Male","M-M",27,17,10,"Resident","Resident","Resident_Resident","R-R",0.102904,0.699821,0.197275,2
"1445","3012_76",0.00771361764327406,0.0107753123142875,0,"3012","76","Male","Male","Male_Male","M-M",27,44,17,"Resident","Resident","Resident_Resident","R-R",0.587983,0.403016,0.009001,1
"1446","3012_824",0.0125035269858783,0.0236875574780384,0,"3012","824","Male","Male","Male_Male","M-M",27,39,12,"Resident","Resident","Resident_Resident","R-R",0.448466,0.478187,0.073347,2
"1447","3012_92",0.0202223464111661,0.0200922983188327,1,"3012","92","Male","Male","Male_Male","M-M",27,43,16,"Resident","Resident","Resident_Resident","R-R",0.180145,0.78753,0.032325,2
"1448","3098_4104",0.0111783625070046,0.0205930271848372,0,"3098","4104","Male","Male","Male_Male","M-M",27,26,1,"Resident","Resident","Resident_Resident","R-R",0.468158,0.473896,0.057946,2
"1449","3098_45",0.00847720544455877,0.0128758719555255,0,"3098","45","Male","Male","Male_Male","M-M",27,44,17,"Resident","Resident","Resident_Resident","R-R",0.566809,0.420011,0.01318,1
"1450","3098_480",0.0091197417215246,0.0140662440298133,0,"3098","480","Male","Male","Male_Male","M-M",27,43,16,"Resident","Resident","Resident_Resident","R-R",0.544536,0.436232,0.019232,1
"1451","3098_5001",0.0118313705450087,0.0210609992881969,0,"3098","5001","Male","Male","Male_Male","M-M",27,22,5,"Resident","Resident","Resident_Resident","R-R",0.468158,0.473896,0.057946,2
"1452","3098_5003",0.00805466786222329,0.0118635283757243,0,"3098","5003","Male","Male","Male_Male","M-M",27,23,4,"Resident","Resident","Resident_Resident","R-R",0.587983,0.403016,0.009001,1
"1453","3098_5018",0.00890138439973695,0.013508796214476,0,"3098","5018","Male","Male","Male_Male","M-M",27,22,5,"Resident","Resident","Resident_Resident","R-R",0.544536,0.436232,0.019232,1
"1454","3098_5019",0.00908023071882305,0.0135957612228844,0,"3098","5019","Male","Male","Male_Male","M-M",27,23,4,"Resident","Resident","Resident_Resident","R-R",0.528953,0.446361,0.024686,1
"1455","3098_5031",0.007562181176153,0.0108259785205572,0,"3098","5031","Male","Male","Male_Male","M-M",27,23,4,"Resident","Resident","Resident_Resident","R-R",0.608242,0.385628,0.00613,1
"1456","3098_5036",0.00794157157511397,0.0113573774426952,0,"3098","5036","Male","Male","Male_Male","M-M",27,23,4,"Resident","Resident","Resident_Resident","R-R",0.552096,0.43094,0.016963,1
"1457","3098_5044",0.0088807440214929,0.0147231836607917,0,"3098","5044","Male","Male","Male_Male","M-M",27,23,4,"Resident","Resident","Resident_Resident","R-R",0.544536,0.436232,0.019232,1
"1458","3098_5049",0.00996723109810833,0.0154373184955916,0,"3098","5049","Male","Male","Male_Male","M-M",27,22,5,"Resident","Transient","Resident_Transient","R-T",0.50424,0.460015,0.035745,1
"1459","3098_5061",0.0101943847973846,0.0167566278074571,0,"3098","5061","Male","Male","Male_Male","M-M",27,22,5,"Resident","Resident","Resident_Resident","R-R",0.50424,0.460015,0.035745,1
"1460","3098_5068",0.00999901363936057,0.0171196437489835,0,"3098","5068","Male","Male","Male_Male","M-M",27,22,5,"Resident","Resident","Resident_Resident","R-R",0.50424,0.460015,0.035745,1
"1461","3098_5071",0.00906400254721544,0.0141631030009078,0,"3098","5071","Male","Male","Male_Male","M-M",27,22,5,"Resident","Resident","Resident_Resident","R-R",0.528953,0.446361,0.024686,1
"1462","3098_5075",0.0080329945759354,0.0118985276686853,0,"3098","5075","Male","Male","Male_Male","M-M",27,23,4,"Resident","Resident","Resident_Resident","R-R",0.581034,0.408741,0.010224,1
"1463","3098_5137",0.0121685414900108,0.0219212062210305,0,"3098","5137","Male","Male","Male_Male","M-M",27,23,4,"Resident","Resident","Resident_Resident","R-R",0.458465,0.476305,0.06523,2
"1464","3098_5158",0.00939585717192982,0.0142723405561923,0,"3098","5158","Male","Male","Male_Male","M-M",27,23,4,"Resident","Resident","Resident_Resident","R-R",0.544536,0.436232,0.019232,1
"1465","3098_5161",0.00972185358855777,0.0151688401488542,0,"3098","5161","Male","Male","Male_Male","M-M",27,23,4,"Resident","Resident","Resident_Resident","R-R",0.50424,0.460015,0.035745,1
"1466","3098_5165",0.00982291148228547,0.015993032105615,0,"3098","5165","Male","Male","Male_Male","M-M",27,23,4,"Resident","Resident","Resident_Resident","R-R",0.512675,0.45571,0.031616,1
"1467","3098_5194",0.0105479674488592,0.0183283164966386,0,"3098","5194","Male","Male","Male_Male","M-M",27,22,5,"Resident","Resident","Resident_Resident","R-R",0.468158,0.473896,0.057946,2
"1468","3098_558",0.0111765482707243,0.0195485888144208,0,"3098","558","Male","Male","Male_Male","M-M",27,43,16,"Resident","Resident","Resident_Resident","R-R",0.468158,0.473896,0.057946,2
"1469","3098_6000",0.0120311878052195,0.021705102418299,0,"3098","6000","Male","Male","Male_Male","M-M",27,20,7,"Resident","Transient","Resident_Transient","R-T",0.458465,0.476305,0.06523,2
"1470","3098_6001",0.0122160891209438,0.0230671581967168,0,"3098","6001","Male","Male","Male_Male","M-M",27,20,7,"Resident","Transient","Resident_Transient","R-T",0.458465,0.476305,0.06523,2
"1471","3098_6003",0.011445278347466,0.0200204704640137,0,"3098","6003","Male","Male","Male_Male","M-M",27,20,7,"Resident","Resident","Resident_Resident","R-R",0.477564,0.471014,0.051422,1
"1472","3098_6005",0.0137944083962485,0.0282183903495365,0,"3098","6005","Male","Male","Male_Male","M-M",27,20,7,"Resident","Transient","Resident_Transient","R-T",0.438144,0.479483,0.082373,2
"1473","3098_6014",0.0121121784820872,0.0221333527253303,0,"3098","6014","Male","Male","Male_Male","M-M",27,20,7,"Resident","Transient","Resident_Transient","R-T",0.448466,0.478187,0.073347,2
"1474","3098_6016",0.0110136487762124,0.0187151794640745,0,"3098","6016","Male","Male","Male_Male","M-M",27,20,7,"Resident","Resident","Resident_Resident","R-R",0.468158,0.473896,0.057946,2
"1475","3098_6017",0.0126604727432579,0.024874229253582,0,"3098","6017","Male","Male","Male_Male","M-M",27,20,7,"Resident","Resident","Resident_Resident","R-R",0.448466,0.478187,0.073347,2
"1476","3098_606",0.00809720072107733,0.0117856512035042,0,"3098","606","Male","Male","Male_Male","M-M",27,36,9,"Resident","Resident","Resident_Resident","R-R",0.566809,0.420011,0.01318,1
"1477","3098_76",0.00844354741447594,0.0119925532674228,0,"3098","76","Male","Male","Male_Male","M-M",27,44,17,"Resident","Resident","Resident_Resident","R-R",0.573979,0.414411,0.01161,1
"1478","3098_824",0.0113147763575337,0.0219911014353571,0,"3098","824","Male","Male","Male_Male","M-M",27,39,12,"Resident","Resident","Resident_Resident","R-R",0.468158,0.473896,0.057946,2
"1479","3098_92",0.0089988171194413,0.0144433187656156,0,"3098","92","Male","Male","Male_Male","M-M",27,43,16,"Resident","Resident","Resident_Resident","R-R",0.544536,0.436232,0.019232,1
"1480","33_37",0.166068130453157,0.0607341352352177,7,"33","37","Male","Male","Male_Male","M-M",37,44,7,"Resident","Resident","Resident_Resident","R-R",0,0.002182,0.997818,3
"1481","33_413",0.0914392784693343,0.0479973696826107,4,"33","413","Male","Male","Male_Male","M-M",37,43,6,"Resident","Resident","Resident_Resident","R-R",7.7e-05,0.170843,0.829081,3
"1482","33_45",0.0250941897208769,0.0182077420443168,2,"33","45","Male","Male","Male_Male","M-M",37,44,7,"Resident","Resident","Resident_Resident","R-R",0.055053,0.936745,0.008202,2
"1483","33_480",0.0676772987188687,0.042478383299651,3,"33","480","Male","Male","Male_Male","M-M",37,43,6,"Resident","Resident","Resident_Resident","R-R",0.001561,0.455005,0.543434,3
"1484","33_509",0.0113204665991461,0.0191750069357172,0,"33","509","Male","Male","Male_Male","M-M",37,43,6,"Resident","Resident","Resident_Resident","R-R",0.468158,0.473896,0.057946,2
"1485","33_549",0.0687375497221353,0.0426895473224831,3,"33","549","Male","Male","Male_Male","M-M",37,43,6,"Resident","Resident","Resident_Resident","R-R",0.001561,0.455005,0.543434,3
"1486","33_558",0.00804249849784455,0.0110522787456877,0,"33","558","Male","Male","Male_Male","M-M",37,43,6,"Resident","Resident","Resident_Resident","R-R",0.581034,0.408741,0.010224,1
"1487","33_606",0.00775751437632602,0.011315358635247,0,"33","606","Male","Male","Male_Male","M-M",37,36,1,"Resident","Resident","Resident_Resident","R-R",0.581034,0.408741,0.010224,1
"1488","33_76",0.00744954916268818,0.0101659489052588,0,"33","76","Male","Male","Male_Male","M-M",37,44,7,"Resident","Resident","Resident_Resident","R-R",0.614816,0.379794,0.00539,1
"1489","33_804",0.0741728868469611,0.0382011981983231,4,"33","804","Male","Male","Male_Male","M-M",37,39,2,"Resident","Resident","Resident_Resident","R-R",0.000206,0.363593,0.636201,3
"1490","33_824",0.0172769177351896,0.0163829555711393,1,"33","824","Male","Male","Male_Male","M-M",37,39,2,"Resident","Resident","Resident_Resident","R-R",0.221683,0.766966,0.011351,2
"1491","33_92",0.0204191941631165,0.0194863574785711,1,"33","92","Male","Male","Male_Male","M-M",37,43,6,"Resident","Resident","Resident_Resident","R-R",0.184653,0.786523,0.028824,2
"1492","33_9907",0.00899574058867647,0.0137356636016686,0,"33","9907","Male","Male","Male_Male","M-M",37,37,0,"Resident","Transient","Resident_Transient","R-T",0.520908,0.451147,0.027945,1
"1493","33_9911",0.00683981701086915,0.00923166425233116,0,"33","9911","Male","Male","Male_Male","M-M",37,37,0,"Resident","Resident","Resident_Resident","R-R",0.652601,0.344919,0.00248,1
"1494","355_37",0.0114406259481155,0.0208129684578564,0,"355","37","Male","Male","Male_Male","M-M",43,44,1,"Transient","Resident","Resident_Transient","R-T",0.468158,0.473896,0.057946,2
"1495","355_413",0.0104548777638399,0.0171472336238404,0,"355","413","Male","Male","Male_Male","M-M",43,43,0,"Transient","Resident","Resident_Transient","R-T",0.486702,0.467709,0.045589,1
"1496","355_45",0.00873596868477587,0.0141490219026396,0,"355","45","Male","Male","Male_Male","M-M",43,44,1,"Transient","Resident","Resident_Transient","R-T",0.544536,0.436232,0.019232,1
"1497","355_452",0.0119954016516369,0.0235573528861732,0,"355","452","Male","Male","Male_Male","M-M",43,43,0,"Transient","Transient","Transient_Transient","T-T",0.458465,0.476305,0.06523,2
"1498","355_480",0.0100990387659576,0.0164950944738552,0,"355","480","Male","Male","Male_Male","M-M",43,43,0,"Transient","Resident","Resident_Transient","R-T",0.495588,0.464028,0.040384,1
"1499","355_496",0.010759161640664,0.0179261794650652,0,"355","496","Male","Male","Male_Male","M-M",43,43,0,"Transient","Transient","Transient_Transient","T-T",0.477564,0.471014,0.051422,1
"1500","355_504",0.0111435101310932,0.0195872403975562,0,"355","504","Male","Male","Male_Male","M-M",43,43,0,"Transient","Transient","Transient_Transient","T-T",0.468158,0.473896,0.057946,2
"1501","355_509",0.0113761205879408,0.0211346874656856,0,"355","509","Male","Male","Male_Male","M-M",43,43,0,"Transient","Resident","Resident_Transient","R-T",0.468158,0.473896,0.057946,2
"1502","355_549",0.0111714932135816,0.0185638317266169,0,"355","549","Male","Male","Male_Male","M-M",43,43,0,"Transient","Resident","Resident_Transient","R-T",0.468158,0.473896,0.057946,2
"1503","355_558",0.0118294185776132,0.0210992603960922,0,"355","558","Male","Male","Male_Male","M-M",43,43,0,"Transient","Resident","Resident_Transient","R-T",0.458465,0.476305,0.06523,2
"1504","355_562",0.0117760554068852,0.0214362760064995,0,"355","562","Male","Male","Male_Male","M-M",43,43,0,"Transient","Transient","Transient_Transient","T-T",0.458465,0.476305,0.06523,2
"1505","355_74",0.0108077426069605,0.0179396653851127,0,"355","74","Male","Male","Male_Male","M-M",43,43,0,"Transient","Resident","Resident_Transient","R-T",0.477564,0.471014,0.051422,1
"1506","355_76",0.00986731327174993,0.0170836136783032,0,"355","76","Male","Male","Male_Male","M-M",43,44,1,"Transient","Resident","Resident_Transient","R-T",0.50424,0.460015,0.035745,1
"1507","355_92",0.0118095644005516,0.0206830423285873,0,"355","92","Male","Male","Male_Male","M-M",43,43,0,"Transient","Resident","Resident_Transient","R-T",0.458465,0.476305,0.06523,2
"1508","37_413",0.116882588730359,0.0481720479572496,6,"37","413","Male","Male","Male_Male","M-M",44,43,1,"Resident","Resident","Resident_Resident","R-R",0,0.021524,0.978475,3
"1509","37_45",0.0100979970818698,0.00854981559319467,1,"37","45","Male","Male","Male_Male","M-M",44,44,0,"Resident","Resident","Resident_Resident","R-R",0.508107,0.491865,2.8e-05,1
"1510","37_452",0.0126036741070136,0.0235762590616568,0,"37","452","Male","Male","Male_Male","M-M",44,43,1,"Resident","Transient","Resident_Transient","R-T",0.448466,0.478187,0.073347,2
"1511","37_480",0.0169484699861665,0.016072075185661,1,"37","480","Male","Male","Male_Male","M-M",44,43,1,"Resident","Resident","Resident_Resident","R-R",0.231309,0.759728,0.008963,2
"1512","37_496",0.0557310267361523,0.0646632319034309,1,"37","496","Male","Male","Male_Male","M-M",44,43,1,"Resident","Transient","Resident_Transient","R-T",0.065715,0.550213,0.384072,2
"1513","37_504",0.0122171684795792,0.0220013406078732,0,"37","504","Male","Male","Male_Male","M-M",44,43,1,"Resident","Transient","Resident_Transient","R-T",0.458465,0.476305,0.06523,2
"1514","37_509",0.00952640096351547,0.0156720006241357,0,"37","509","Male","Male","Male_Male","M-M",44,43,1,"Resident","Resident","Resident_Resident","R-R",0.520908,0.451147,0.027945,1
"1515","37_549",0.0959644026473797,0.0425018828360943,5,"37","549","Male","Male","Male_Male","M-M",44,43,1,"Resident","Resident","Resident_Resident","R-R",7e-06,0.10082,0.899173,3
