"","dyad","edge","edge_sd","nAssociations","A","B","sexA","sexB","dyadicSex","dSex","absAgeA","absAgeB","ageDiff","resA","resB","dyadicResidency","dRes","likely.k","pk1","pk2","pk3","ageDiff_scaled"
"23427","303_5106",0.0101579341307835,0.0162108453854038,0,"303","5106","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,23,14,"Resident","Resident","Resident_Resident","R-R",1,0.700237,0.291046,0.008717,1.45810076498219
"23428","303_5108",0.012952733991531,0.0245861647528096,0,"303","5108","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,22,15,"Resident","Resident","Resident_Resident","R-R",1,0.653844,0.323752,0.022404,1.62000561505457
"23429","303_5109",0.0107351973975377,0.0181284958663757,0,"303","5109","FemaleJ","Male","FemaleJ_Male","F-M",37,23,14,"Resident","Resident","Resident_Resident","R-R",1,0.693154,0.296631,0.010215,1.45810076498219
"23430","303_5112",0.0100593010398045,0.0165512761639324,0,"303","5112","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,23,14,"Resident","Resident","Resident_Resident","R-R",1,0.707112,0.285452,0.007436,1.45810076498219
"23431","303_5113",0.011834405458507,0.0219585236812335,0,"303","5113","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,23,14,"Resident","Resident","Resident_Resident","R-R",1,0.678283,0.307708,0.014009,1.45810076498219
"23432","303_5132",0.0107668154679468,0.017577694026058,0,"303","5132","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,22,15,"Resident","Resident","Resident_Resident","R-R",1,0.685843685843686,0.302191302191302,0.011965011965012,1.62000561505457
"23433","303_5133",0.0132992751370203,0.0260358924034054,0,"303","5133","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,22,15,"Resident","Resident","Resident_Resident","R-R",1,0.653844,0.323752,0.022404,1.62000561505457
"23434","303_5137",0.0140004095415006,0.0279946366359556,0,"303","5137","FemaleJ","Male","FemaleJ_Male","F-M",37,23,14,"Resident","Resident","Resident_Resident","R-R",1,0.645005,0.328831,0.026164,1.45810076498219
"23435","303_5158",0.00781985822412444,0.0115659901156829,0,"303","5158","FemaleJ","Male","FemaleJ_Male","F-M",37,23,14,"Resident","Resident","Resident_Resident","R-R",1,0.767176,0.231332,0.001492,1.45810076498219
"23436","303_5161",0.0101039506135677,0.0168475405433043,0,"303","5161","FemaleJ","Male","FemaleJ_Male","F-M",37,23,14,"Resident","Resident","Resident_Resident","R-R",1,0.700237,0.291046,0.008717,1.45810076498219
"23437","303_5163",0.0148911719811769,0.0291730026639527,0,"303","5163","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,22,15,"Resident","Transient","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,1.62000561505457
"23438","303_5165",0.00759229875183661,0.0110934448723715,0,"303","5165","FemaleJ","Male","FemaleJ_Male","F-M",37,23,14,"Resident","Resident","Resident_Resident","R-R",1,0.782815217184783,0.216266783733216,0.000917999082000918,1.45810076498219
"23439","303_5166",0.0151856561731952,0.0326561825283317,0,"303","5166","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,22,15,"Resident","Transient","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,1.62000561505457
"23440","303_5169",0.0118848561056838,0.0234161316829005,0,"303","5169","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,22,15,"Resident","Transient","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,1.62000561505457
"23441","303_5179",0.0137448676631651,0.0271541643894885,0,"303","5179","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,22,15,"Resident","Transient","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,1.62000561505457
"23442","303_518",0.0107198470385421,0.0188977136470436,0,"303","518","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,43,6,"Resident","Resident","Resident_Resident","R-R",1,0.693154,0.296631,0.010215,0.162861964403108
"23443","303_5184",0.00994542636799813,0.0163321822067136,0,"303","5184","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,23,14,"Resident","Resident","Resident_Resident","R-R",1,0.707112,0.285452,0.007436,1.45810076498219
"23444","303_5194",0.00956391537898299,0.0159450194886429,0,"303","5194","FemaleJ","Male","FemaleJ_Male","F-M",37,22,15,"Resident","Resident","Resident_Resident","R-R",1,0.7203,0.274295,0.005405,1.62000561505457
"23445","303_5199",0.0121658288585733,0.0251509404260983,0,"303","5199","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,22,15,"Resident","Resident","Resident_Resident","R-R",1,0.653844,0.323752,0.022404,1.62000561505457
"23446","303_5205",0.0136561505681522,0.026329160081161,0,"303","5205","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,22,15,"Resident","Transient","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,1.62000561505457
"23447","303_5217",0.0131300366541308,0.0260599275186819,0,"303","5217","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,22,15,"Resident","Transient","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,1.62000561505457
"23448","303_5220",0.0139717074031639,0.0272852623836941,0,"303","5220","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,22,15,"Resident","Transient","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,1.62000561505457
"23449","303_5221",0.0137323574140597,0.0274790058018227,0,"303","5221","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,22,15,"Resident","Transient","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,1.62000561505457
"23450","303_5222",0.0141061275849702,0.0275824185330717,0,"303","5222","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,22,15,"Resident","Transient","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,1.62000561505457
"23451","303_531",0.00743929483167816,0.0107523887507673,0,"303","531","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,43,6,"Resident","Resident","Resident_Resident","R-R",1,0.782815217184783,0.216266783733216,0.000917999082000918,0.162861964403108
"23452","303_54",0.00554743353502521,0.00717100745931687,0,"303","54","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,44,7,"Resident","Resident","Resident_Resident","R-R",1,0.876233,0.123746,2.1e-05,0.324766814475493
"23453","303_549",0.00843931912746986,0.0130684670483513,0,"303","549","FemaleJ","Male","FemaleJ_Male","F-M",37,43,6,"Resident","Resident","Resident_Resident","R-R",1,0.750556,0.247022,0.002422,0.162861964403108
"23454","303_558",0.0121554940766931,0.0229453730136231,0,"303","558","FemaleJ","Male","FemaleJ_Male","F-M",37,43,6,"Resident","Resident","Resident_Resident","R-R",1,0.662313662313662,0.318516318516319,0.0191700191700192,0.162861964403108
"23455","303_56",0.0107882700322427,0.0186231228980964,0,"303","56","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,27,10,"Resident","Transient","Resident_Transient","R-T",1,0.685843685843686,0.302191302191302,0.011965011965012,0.810481364692648
"23456","303_57",0.012218937331566,0.0224916069072363,0,"303","57","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,43,6,"Resident","Resident","Resident_Resident","R-R",1,0.678283,0.307708,0.014009,0.162861964403108
"23457","303_5919",0.0106606741150775,0.0191736453057821,0,"303","5919","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,23,14,"Resident","Transient","Resident_Transient","R-T",1,0.693154,0.296631,0.010215,1.45810076498219
"23458","303_5986",0.0137969626523739,0.0295478365434765,0,"303","5986","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,23,14,"Resident","Transient","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,1.45810076498219
"23459","303_6000",0.0125679509540146,0.0242323002979011,0,"303","6000","FemaleJ","Male","FemaleJ_Male","F-M",37,20,17,"Resident","Transient","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,1.94381531519934
"23460","303_6001",0.0124611016593657,0.0238082500472819,0,"303","6001","FemaleJ","Male","FemaleJ_Male","F-M",37,20,17,"Resident","Transient","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,1.94381531519934
"23461","303_6002",0.0114866880173451,0.0215110853840371,0,"303","6002","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,20,17,"Resident","Resident","Resident_Resident","R-R",1,0.678283,0.307708,0.014009,1.94381531519934
"23462","303_6003",0.00889891440082674,0.0136159058770558,0,"303","6003","FemaleJ","Male","FemaleJ_Male","F-M",37,20,17,"Resident","Resident","Resident_Resident","R-R",1,0.732828,0.263248,0.003924,1.94381531519934
"23463","303_6004",0.0124609259667685,0.0228186581917538,0,"303","6004","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,20,17,"Resident","Transient","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,1.94381531519934
"23464","303_6005",0.0136519060412303,0.0283328346935469,0,"303","6005","FemaleJ","Male","FemaleJ_Male","F-M",37,20,17,"Resident","Transient","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,1.94381531519934
"23465","303_6006",0.0117262866175411,0.0217510109352317,0,"303","6006","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,20,17,"Resident","Transient","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,1.94381531519934
"23466","303_6007",0.0134789401053581,0.0246845805083841,0,"303","6007","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,20,17,"Resident","Transient","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,1.94381531519934
"23467","303_6008",0.0622597390147286,0.0760744138101365,1,"303","6008","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,20,17,"Resident","Resident","Resident_Resident","R-R",2,0.121464,0.652863,0.225673,1.94381531519934
"23468","303_6009",0.0133645760933246,0.0265515173223695,0,"303","6009","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,20,17,"Resident","Transient","Resident_Transient","R-T",1,0.653844,0.323752,0.022404,1.94381531519934
"23469","303_6010",0.0113714293988666,0.0197092855614299,0,"303","6010","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,20,17,"Resident","Resident","Resident_Resident","R-R",1,0.685843685843686,0.302191302191302,0.011965011965012,1.94381531519934
"23470","303_6011",0.0114362045924093,0.02120903689108,0,"303","6011","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,20,17,"Resident","Transient","Resident_Transient","R-T",1,0.670449,0.313158,0.016393,1.94381531519934
"23471","303_6012",0.0138570950916935,0.0274101785245122,0,"303","6012","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,20,17,"Resident","Transient","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,1.94381531519934
"23472","303_6013",0.0131350457130944,0.0266848652146415,0,"303","6013","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,20,17,"Resident","Transient","Resident_Transient","R-T",1,0.653844,0.323752,0.022404,1.94381531519934
"23473","303_6014",0.0125610535912238,0.0247311937199824,0,"303","6014","FemaleJ","Male","FemaleJ_Male","F-M",37,20,17,"Resident","Transient","Resident_Transient","R-T",1,0.653844,0.323752,0.022404,1.94381531519934
"23474","303_6015",0.0114967212212399,0.0204701775592933,0,"303","6015","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,20,17,"Resident","Resident","Resident_Resident","R-R",1,0.670449,0.313158,0.016393,1.94381531519934
"23475","303_6016",0.00866545415057621,0.0129411562319761,0,"303","6016","FemaleJ","Male","FemaleJ_Male","F-M",37,20,17,"Resident","Resident","Resident_Resident","R-R",1,0.744778,0.252377,0.002845,1.94381531519934
"23476","303_6017",0.00979254582815134,0.0156830179295515,0,"303","6017","FemaleJ","Male","FemaleJ_Male","F-M",37,20,17,"Resident","Resident","Resident_Resident","R-R",1,0.707112,0.285452,0.007436,1.94381531519934
"23477","303_6018",0.0110658366901543,0.0183925908832638,0,"303","6018","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,20,17,"Resident","Transient","Resident_Transient","R-T",1,0.678283,0.307708,0.014009,1.94381531519934
"23478","303_6019",0.0137394911247333,0.0261733079033371,0,"303","6019","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,20,17,"Resident","Transient","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,1.94381531519934
"23479","303_6020",0.012611225644093,0.0246126678674384,0,"303","6020","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,20,17,"Resident","Transient","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,1.94381531519934
"23480","303_6021",0.0100561606268699,0.0160483660071736,0,"303","6021","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,20,17,"Resident","Resident","Resident_Resident","R-R",1,0.700237,0.291046,0.008717,1.94381531519934
"23481","303_6027",0.068593964860591,0.0847449015380963,1,"303","6027","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,18,19,"Resident","Resident","Resident_Resident","R-R",2,0.114501,0.633657,0.251842,2.26762501534411
"23482","303_606",0.00912613565427988,0.0142462898351045,0,"303","606","FemaleJ","Male","FemaleJ_Male","F-M",37,36,1,"Resident","Resident","Resident_Resident","R-R",1,0.732828,0.263248,0.003924,-0.646662285958817
"23483","303_6100",0.0126966890472418,0.0236940725258936,0,"303","6100","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,18,19,"Resident","Transient","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,2.26762501534411
"23484","303_6102",0.0613435923647201,0.0718765898234236,1,"303","6102","FemaleJ","Male","FemaleJ_Male","F-M",37,18,19,"Resident","Resident","Resident_Resident","R-R",2,0.121464,0.652863,0.225673,2.26762501534411
"23485","303_6103",0.0127998340474752,0.0234379239840354,0,"303","6103","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,18,19,"Resident","Transient","Resident_Transient","R-T",1,0.653844,0.323752,0.022404,2.26762501534411
"23486","303_6104",0.00926739274344503,0.014975869379636,0,"303","6104","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,18,19,"Resident","Resident","Resident_Resident","R-R",1,0.732828,0.263248,0.003924,2.26762501534411
"23487","303_6105",0.00890083345822095,0.0139764083638028,0,"303","6105","FemaleJ","Male","FemaleJ_Male","F-M",37,18,19,"Resident","Resident","Resident_Resident","R-R",1,0.732828,0.263248,0.003924,2.26762501534411
"23488","303_6106",0.0119547800371003,0.0216320358223944,0,"303","6106","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,18,19,"Resident","Resident","Resident_Resident","R-R",1,0.662313662313662,0.318516318516319,0.0191700191700192,2.26762501534411
"23489","303_6108",0.0116519570301192,0.0201377394607654,0,"303","6108","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,18,19,"Resident","Resident","Resident_Resident","R-R",1,0.662313662313662,0.318516318516319,0.0191700191700192,2.26762501534411
"23490","303_6110",0.0129148977046253,0.0253017441492694,0,"303","6110","FemaleJ","Male","FemaleJ_Male","F-M",37,18,19,"Resident","Transient","Resident_Transient","R-T",1,0.653844,0.323752,0.022404,2.26762501534411
"23491","303_6112",0.0108138625045758,0.0187001771071084,0,"303","6112","FemaleJ","Male","FemaleJ_Male","F-M",37,18,19,"Resident","Resident","Resident_Resident","R-R",1,0.678283,0.307708,0.014009,2.26762501534411
"23492","303_6113",0.00884059284980775,0.0135406354706114,0,"303","6113","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,18,19,"Resident","Resident","Resident_Resident","R-R",1,0.732828,0.263248,0.003924,2.26762501534411
"23493","303_6114",0.0134158511502323,0.0256883753869711,0,"303","6114","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,18,19,"Resident","Transient","Resident_Transient","R-T",1,0.653844,0.323752,0.022404,2.26762501534411
"23494","303_6115",0.011542338587873,0.0198547589621638,0,"303","6115","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,16,21,"Resident","Resident","Resident_Resident","R-R",1,0.670449,0.313158,0.016393,2.59143471548888
"23495","303_6118",0.0115482334376996,0.0195942208334544,0,"303","6118","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,18,19,"Resident","Transient","Resident_Transient","R-T",1,0.678283,0.307708,0.014009,2.26762501534411
"23496","303_6119",0.0118482943765841,0.0218721975129057,0,"303","6119","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,18,19,"Resident","Transient","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,2.26762501534411
"23497","303_6120",0.00913170201136562,0.0141416779469176,0,"303","6120","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,18,19,"Resident","Resident","Resident_Resident","R-R",1,0.726641,0.268753,0.004606,2.26762501534411
"23498","303_6121",0.0119754549527393,0.0207915267134162,0,"303","6121","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,18,19,"Resident","Transient","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,2.26762501534411
"23499","303_6122",0.0109773464430019,0.0192828951883228,0,"303","6122","FemaleJ","Male","FemaleJ_Male","F-M",37,18,19,"Resident","Resident","Resident_Resident","R-R",1,0.685843685843686,0.302191302191302,0.011965011965012,2.26762501534411
"23500","303_6123",0.0110861462918942,0.0187701922215903,0,"303","6123","FemaleJ","Male","FemaleJ_Male","F-M",37,18,19,"Resident","Resident","Resident_Resident","R-R",1,0.678283,0.307708,0.014009,2.26762501534411
"23501","303_6124",0.0116899552000207,0.0211059173514008,0,"303","6124","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,18,19,"Resident","Transient","Resident_Transient","R-T",1,0.670449,0.313158,0.016393,2.26762501534411
"23502","303_6125",0.0121730312917227,0.0219110995409733,0,"303","6125","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,18,19,"Resident","Transient","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,2.26762501534411
"23503","303_6126",0.0114896341136743,0.0203734842183953,0,"303","6126","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,18,19,"Resident","Resident","Resident_Resident","R-R",1,0.685843685843686,0.302191302191302,0.011965011965012,2.26762501534411
"23504","303_6127",0.0107950194078804,0.0194606457263085,0,"303","6127","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,18,19,"Resident","Transient","Resident_Transient","R-T",1,0.693154,0.296631,0.010215,2.26762501534411
"23505","303_6128",0.00727071302738432,0.0101805331236495,0,"303","6128","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,18,19,"Resident","Resident","Resident_Resident","R-R",1,0.792741792741793,0.206595206595207,0.000663000663000663,2.26762501534411
"23506","303_6129",0.0105463556701062,0.01717777115251,0,"303","6129","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,18,19,"Resident","Resident","Resident_Resident","R-R",1,0.700237,0.291046,0.008717,2.26762501534411
"23507","303_6130",0.00771317629929337,0.0109156205081215,0,"303","6130","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,18,19,"Resident","Resident","Resident_Resident","R-R",1,0.772493,0.226238,0.001269,2.26762501534411
"23508","303_6131",0.0127763113764067,0.0247113644262807,0,"303","6131","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,18,19,"Resident","Transient","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,2.26762501534411
"23509","303_6133",0.0107837267085648,0.0195327964109983,0,"303","6133","FemaleJ","Male","FemaleJ_Male","F-M",37,18,19,"Resident","Resident","Resident_Resident","R-R",1,0.685843685843686,0.302191302191302,0.011965011965012,2.26762501534411
"23510","303_6134",0.0133947586105616,0.0255211315747578,0,"303","6134","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,18,19,"Resident","Resident","Resident_Resident","R-R",1,0.662313662313662,0.318516318516319,0.0191700191700192,2.26762501534411
"23511","303_6135",0.0125062305553415,0.0237482423072216,0,"303","6135","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,18,19,"Resident","Transient","Resident_Transient","R-T",1,0.670449,0.313158,0.016393,2.26762501534411
"23512","303_6138",0.0113513519847104,0.0204740002033215,0,"303","6138","FemaleJ","Male","FemaleJ_Male","F-M",37,18,19,"Resident","Resident","Resident_Resident","R-R",1,0.670449,0.313158,0.016393,2.26762501534411
"23513","303_6139",0.0116396035215459,0.0201022315645423,0,"303","6139","FemaleJ","Male","FemaleJ_Male","F-M",37,18,19,"Resident","Resident","Resident_Resident","R-R",1,0.670449,0.313158,0.016393,2.26762501534411
"23514","303_6140",0.00884571897606847,0.0135720771311906,0,"303","6140","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,18,19,"Resident","Resident","Resident_Resident","R-R",1,0.738871,0.257787,0.003342,2.26762501534411
"23515","303_6141",0.012028631087945,0.0215130842922064,0,"303","6141","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,18,19,"Resident","Resident","Resident_Resident","R-R",1,0.670449,0.313158,0.016393,2.26762501534411
"23516","303_6142",0.00949878023283406,0.0147855743337304,0,"303","6142","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,18,19,"Resident","Resident","Resident_Resident","R-R",1,0.7203,0.274295,0.005405,2.26762501534411
"23517","303_6145",0.0118330148043081,0.0213127493697018,0,"303","6145","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,16,21,"Resident","Resident","Resident_Resident","R-R",1,0.670449,0.313158,0.016393,2.59143471548888
"23518","303_6146",0.0130262521926737,0.0248682501478408,0,"303","6146","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,18,19,"Resident","Transient","Resident_Transient","R-T",1,0.653844,0.323752,0.022404,2.26762501534411
"23519","303_6148",0.0125005490217357,0.0238074324672438,0,"303","6148","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,18,19,"Resident","Transient","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,2.26762501534411
"23520","303_617",0.010069031736087,0.0173946475339419,0,"303","617","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,40,3,"Resident","Resident","Resident_Resident","R-R",1,0.700237,0.291046,0.008717,-0.322852585814047
"23521","303_619",0.0121029483347367,0.0221174555014739,0,"303","619","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,40,3,"Resident","Resident","Resident_Resident","R-R",1,0.670449,0.313158,0.016393,-0.322852585814047
"23522","303_6200",0.0133291189072034,0.0261381587196639,0,"303","6200","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,17,20,"Resident","Transient","Resident_Transient","R-T",1,0.653844,0.323752,0.022404,2.4295298654165
"23523","303_6201",0.0108009734378415,0.0178085042714574,0,"303","6201","FemaleJ","Male","FemaleJ_Male","F-M",37,15,22,"Resident","Resident","Resident_Resident","R-R",1,0.693154,0.296631,0.010215,2.75333956556127
"23524","303_6202",0.0128116480137462,0.0250243954858905,0,"303","6202","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,17,20,"Resident","Transient","Resident_Transient","R-T",1,0.653844,0.323752,0.022404,2.4295298654165
"23525","303_6203",0.00987945044745671,0.0168366919667502,0,"303","6203","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,17,20,"Resident","Resident","Resident_Resident","R-R",1,0.700237,0.291046,0.008717,2.4295298654165
"23526","303_6205",0.0125424249186955,0.0227212478078749,0,"303","6205","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,17,20,"Resident","Resident","Resident_Resident","R-R",1,0.662313662313662,0.318516318516319,0.0191700191700192,2.4295298654165
"23527","303_6206",0.00955525727543288,0.0156250152978366,0,"303","6206","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,17,20,"Resident","Transient","Resident_Transient","R-T",1,0.7203,0.274295,0.005405,2.4295298654165
"23528","303_6208",0.0122840213063073,0.0242258378206704,0,"303","6208","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,15,22,"Resident","Resident","Resident_Resident","R-R",1,0.662313662313662,0.318516318516319,0.0191700191700192,2.75333956556127
"23529","303_6209",0.0132233934058186,0.0255570262497247,0,"303","6209","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,17,20,"Resident","Transient","Resident_Transient","R-T",1,0.653844,0.323752,0.022404,2.4295298654165
"23530","303_6210",0.0103935284603825,0.017369954757839,0,"303","6210","FemaleJ","Male","FemaleJ_Male","F-M",37,17,20,"Resident","Resident","Resident_Resident","R-R",1,0.693154,0.296631,0.010215,2.4295298654165
"23531","303_6211",0.0111110023824255,0.0199864994317267,0,"303","6211","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,17,20,"Resident","Resident","Resident_Resident","R-R",1,0.685843685843686,0.302191302191302,0.011965011965012,2.4295298654165
"23532","303_6215",0.0100134336716706,0.0168608081606914,0,"303","6215","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,15,22,"Resident","Resident","Resident_Resident","R-R",1,0.707112,0.285452,0.007436,2.75333956556127
"23533","303_6220",0.0129067905450316,0.0249706745090159,0,"303","6220","FemaleJ","Male","FemaleJ_Male","F-M",37,17,20,"Resident","Resident","Resident_Resident","R-R",1,0.653844,0.323752,0.022404,2.4295298654165
"23534","303_6221",0.0135867187537542,0.0270193366965939,0,"303","6221","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,17,20,"Resident","Transient","Resident_Transient","R-T",1,0.653844,0.323752,0.022404,2.4295298654165
"23535","303_6224",0.0107108946310957,0.0199462665324888,0,"303","6224","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,17,20,"Resident","Resident","Resident_Resident","R-R",1,0.693154,0.296631,0.010215,2.4295298654165
"23536","303_6227",0.0111968539827892,0.0188870876880237,0,"303","6227","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,17,20,"Resident","Resident","Resident_Resident","R-R",1,0.670449,0.313158,0.016393,2.4295298654165
"23537","303_6235",0.0107863363799785,0.018612223547625,0,"303","6235","FemaleJ","Male","FemaleJ_Male","F-M",37,14,23,"Resident","Resident","Resident_Resident","R-R",1,0.693154,0.296631,0.010215,2.91524441563365
"23538","303_6246",0.0115627392378691,0.0210494877778429,0,"303","6246","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,14,23,"Resident","Resident","Resident_Resident","R-R",1,0.678283,0.307708,0.014009,2.91524441563365
"23539","303_6257",0.0114610297113636,0.0205019713747381,0,"303","6257","FemaleJ","Male","FemaleJ_Male","F-M",37,17,20,"Resident","Resident","Resident_Resident","R-R",1,0.678283,0.307708,0.014009,2.4295298654165
"23540","303_6301",0.0129257822768161,0.024240427106793,0,"303","6301","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,16,21,"Resident","Transient","Resident_Transient","R-T",1,0.645005,0.328831,0.026164,2.59143471548888
"23541","303_633",0.0123276634801951,0.0231290408023853,0,"303","633","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,40,3,"Resident","Resident","Resident_Resident","R-R",1,0.662313662313662,0.318516318516319,0.0191700191700192,-0.322852585814047
"23542","303_635",0.013185801053191,0.0248675919710704,0,"303","635","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,40,3,"Resident","Resident","Resident_Resident","R-R",1,0.653844,0.323752,0.022404,-0.322852585814047
"23543","303_6402",0.0131995907003716,0.0259978030971926,0,"303","6402","FemaleJ","Unknown","FemaleJ_Unknown",NA,37,14,23,"Resident","Transient","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,2.91524441563365
"23544","303_6405",0.012144094618091,0.0225246885776271,0,"303","6405","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",37,14,23,"Resident","Transient","Resident_Transient","R-T",1,0.662313662313662,0.318516318516319,0.0191700191700192,2.91524441563365
