"","dyad","edge","edge_sd","nAssociations","A","B","sexA","sexB","dyadicSex","dSex","absAgeA","absAgeB","ageDiff","resA","resB","dyadicResidency","dRes","likely.k","pk1","pk2","pk3","ageDiff_scaled"
"3802","5024_6006",0.0126107115571345,0.0235738729580848,0,"5024","6006","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,20,2,"Resident","Transient","Resident_Transient","R-T",1,0.505197,0.479079,0.015724,-0.545849328379004
"3803","5024_6011",0.0115813460839229,0.0215017641551434,0,"5024","6011","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,20,2,"Resident","Transient","Resident_Transient","R-T",1,0.513733,0.473409,0.012858,-0.545849328379004
"3804","5024_6103",0.011655381086533,0.0212823384791275,0,"5024","6103","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,18,4,"Resident","Transient","Resident_Transient","R-T",1,0.513733,0.473409,0.012858,-0.266798825782256
"3805","5024_6106",0.0112030174431722,0.0190378466881177,0,"5024","6106","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,18,4,"Resident","Resident","Resident_Resident","R-R",1,0.538041,0.454956,0.007003,-0.266798825782256
"3806","5024_6113",0.0349612004502114,0.0375888835645965,1,"5024","6113","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,18,4,"Resident","Resident","Resident_Resident","R-R",2,0.0256009743990256,0.91981408018592,0.0545849454150546,-0.266798825782256
"3807","5024_6114",0.0623819795548619,0.073530784778974,1,"5024","6114","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,18,4,"Resident","Transient","Resident_Transient","R-T",2,0.017128,0.77402,0.208852,-0.266798825782256
"3808","5024_6115",0.0107246656645366,0.0182033330250035,0,"5024","6115","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,16,6,"Resident","Resident","Resident_Resident","R-R",1,0.522031,0.467462,0.010507,0.0122516768144921
"3809","5024_6118",0.010997072197118,0.0187592422409275,0,"5024","6118","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,18,4,"Resident","Transient","Resident_Transient","R-T",1,0.538041,0.454956,0.007003,-0.266798825782256
"3810","5024_6120",0.00872864799282153,0.0141150663878007,0,"5024","6120","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,18,4,"Resident","Resident","Resident_Resident","R-R",1,0.582922,0.415026,0.002052,-0.266798825782256
"3811","5024_6124",0.0107083163958742,0.0195978969054615,0,"5024","6124","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,18,4,"Resident","Transient","Resident_Transient","R-T",1,0.530124,0.461296,0.00858,-0.266798825782256
"3812","5024_6127",0.00956228114428859,0.0148532126716604,0,"5024","6127","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,18,4,"Resident","Transient","Resident_Transient","R-T",1,0.553439,0.441903,0.004658,-0.266798825782256
"3813","5024_6128",0.0449553423433632,0.0337863011546268,2,"5024","6128","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,18,4,"Resident","Resident","Resident_Resident","R-R",2,0.000872,0.971427,0.027701,-0.266798825782256
"3814","5024_6130",0.00934192721545259,0.0150910827311469,0,"5024","6130","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,18,4,"Resident","Resident","Resident_Resident","R-R",1,0.575687,0.421793,0.00252,-0.266798825782256
"3815","5024_6131",0.011322501598938,0.0207156694776927,0,"5024","6131","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,18,4,"Resident","Transient","Resident_Transient","R-T",1,0.522031,0.467462,0.010507,-0.266798825782256
"3816","5024_6134",0.0111010190476786,0.0198008985521034,0,"5024","6134","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,18,4,"Resident","Resident","Resident_Resident","R-R",1,0.530124,0.461296,0.00858,-0.266798825782256
"3817","5024_6140",0.00807079181122185,0.012181875026629,0,"5024","6140","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,18,4,"Resident","Resident","Resident_Resident","R-R",1,0.611126,0.387975,0.000899,-0.266798825782256
"3818","5024_6141",0.0106641425306986,0.01818794978377,0,"5024","6141","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,18,4,"Resident","Resident","Resident_Resident","R-R",1,0.538041,0.454956,0.007003,-0.266798825782256
"3819","5024_6145",0.0110458275122733,0.0187553455167719,0,"5024","6145","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,16,6,"Resident","Resident","Resident_Resident","R-R",1,0.522031,0.467462,0.010507,0.0122516768144921
"3820","5024_6146",0.0115739570170321,0.0211456129924407,0,"5024","6146","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,18,4,"Resident","Transient","Resident_Transient","R-T",1,0.513733,0.473409,0.012858,-0.266798825782256
"3821","5024_6200",0.0121593932817859,0.0233979030202225,0,"5024","6200","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,17,5,"Resident","Transient","Resident_Transient","R-T",1,0.513733,0.473409,0.012858,-0.127273574483882
"3822","5024_6203",0.0105475460161259,0.0178640114638115,0,"5024","6203","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,17,5,"Resident","Resident","Resident_Resident","R-R",1,0.538041,0.454956,0.007003,-0.127273574483882
"3823","5024_6206",0.0835718455618823,0.0670190430702313,2,"5024","6206","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,17,5,"Resident","Transient","Resident_Transient","R-T",2,0.000392000392000392,0.671842671842672,0.327765327765328,-0.127273574483882
"3824","5024_6208",0.0133493242252737,0.0250552855902825,0,"5024","6208","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,15,7,"Resident","Resident","Resident_Resident","R-R",1,0.496380503619496,0.484406515593484,0.0192129807870192,0.151776928112866
"3825","5024_6211",0.0111795478558602,0.0191851689479125,0,"5024","6211","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,17,5,"Resident","Resident","Resident_Resident","R-R",1,0.530124,0.461296,0.00858,-0.127273574483882
"3826","5024_6215",0.0126577306280107,0.0235324545598906,0,"5024","6215","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,15,7,"Resident","Resident","Resident_Resident","R-R",1,0.496380503619496,0.484406515593484,0.0192129807870192,0.151776928112866
"3827","5024_6221",0.0122175789754627,0.0216383428030052,0,"5024","6221","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,17,5,"Resident","Transient","Resident_Transient","R-T",1,0.513733,0.473409,0.012858,-0.127273574483882
"3828","5024_6224",0.0117016914113146,0.0206457861965167,0,"5024","6224","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,17,5,"Resident","Resident","Resident_Resident","R-R",1,0.522031,0.467462,0.010507,-0.127273574483882
"3829","5024_832",0.0446312146983603,0.0512148489984943,1,"5024","832","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,39,17,"Resident","Resident","Resident_Resident","R-R",2,0.021555,0.86854,0.109905,1.54702944109661
"3830","5024_89",0.00967155740767632,0.0158350976849438,0,"5024","89","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,44,22,"Resident","Resident","Resident_Resident","R-R",1,0.553439,0.441903,0.004658,2.24465569758847
"3831","5024_961",0.0809780310403839,0.0631308191138321,2,"5024","961","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,36,14,"Resident","Resident","Resident_Resident","R-R",2,0.000392000392000392,0.671842671842672,0.327765327765328,1.12845368720148
"3832","5027_5028",0.0774579683777372,0.0602117255520047,2,"5027","5028","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,23,1,"Resident","Resident","Resident_Resident","R-R",2,0.000428,0.712088,0.287484,-0.685374579677377
"3833","5027_5029",0.26799117512489,0.115366802696483,5,"5027","5029","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,23,1,"Resident","Resident","Resident_Resident","R-R",3,9.99999000001e-07,0.00443799556200444,0.995561004438996,-0.685374579677377
"3834","5027_5032",0.00983888707351397,0.015200791084859,0,"5027","5032","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,23,1,"Resident","Resident","Resident_Resident","R-R",1,0.553439,0.441903,0.004658,-0.685374579677377
"3835","5027_5041",0.0100410014776519,0.0173147565222076,0,"5027","5041","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,22,0,"Resident","Transient","Resident_Transient","R-T",1,0.553439,0.441903,0.004658,-0.824899830975751
"3836","5027_5043",0.00937985508863654,0.0149322959711428,0,"5027","5043","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,22,0,"Resident","Transient","Resident_Transient","R-T",1,0.560954439045561,0.435248564751435,0.0037969962030038,-0.824899830975751
"3837","5027_5052",0.393371840363413,0.13582615376889,6,"5027","5052","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,22,0,"Resident","Transient","Resident_Transient","R-T",3,9.99999000001e-07,0.000370999629000371,0.999628000372,-0.824899830975751
"3838","5027_5078",0.00856322595250601,0.0128551484484717,0,"5027","5078","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,23,1,"Resident","Resident","Resident_Resident","R-R",1,0.590079,0.408251,0.00167,-0.685374579677377
"3839","5027_5081",0.0368356263223357,0.039373739077081,1,"5027","5081","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,22,0,"Resident","Transient","Resident_Transient","R-T",2,0.024615,0.910119,0.065266,-0.824899830975751
"3840","5027_5091",0.00910480730492169,0.0148696367168327,0,"5027","5091","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,22,0,"Resident","Resident","Resident_Resident","R-R",1,0.582922,0.415026,0.002052,-0.824899830975751
"3841","5027_5106",0.00897149409721069,0.0141542795473126,0,"5027","5106","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,23,1,"Resident","Resident","Resident_Resident","R-R",1,0.575687,0.421793,0.00252,-0.685374579677377
"3842","5027_5108",0.00972145996850818,0.0162551788732133,0,"5027","5108","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,22,0,"Resident","Resident","Resident_Resident","R-R",1,0.553439,0.441903,0.004658,-0.824899830975751
"3843","5027_5112",0.0104865860483818,0.0177612913407631,0,"5027","5112","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,23,1,"Resident","Resident","Resident_Resident","R-R",1,0.553439,0.441903,0.004658,-0.685374579677377
"3844","5027_5113",0.0103518280530237,0.017044012926508,0,"5027","5113","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,23,1,"Resident","Resident","Resident_Resident","R-R",1,0.538041,0.454956,0.007003,-0.685374579677377
"3845","5027_5166",0.0101055299987645,0.0168614749233403,0,"5027","5166","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,22,0,"Resident","Transient","Resident_Transient","R-T",1,0.545806,0.448481,0.005713,-0.824899830975751
"3846","5027_5184",0.0104213328186999,0.0173156133080131,0,"5027","5184","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,23,1,"Resident","Resident","Resident_Resident","R-R",1,0.538041,0.454956,0.007003,-0.685374579677377
"3847","5027_5199",0.0100795681062076,0.0174258747166062,0,"5027","5199","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,22,0,"Resident","Resident","Resident_Resident","R-R",1,0.553439,0.441903,0.004658,-0.824899830975751
"3848","5027_5220",0.0104620431705855,0.0172634452141269,0,"5027","5220","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,22,0,"Resident","Transient","Resident_Transient","R-T",1,0.545806,0.448481,0.005713,-0.824899830975751
"3849","5027_531",0.0101425101787435,0.016453013747394,0,"5027","531","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,43,21,"Resident","Resident","Resident_Resident","R-R",1,0.553439,0.441903,0.004658,2.1051304462901
"3850","5027_54",0.00901208019634374,0.013849797754704,0,"5027","54","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,44,22,"Resident","Resident","Resident_Resident","R-R",1,0.575687,0.421793,0.00252,2.24465569758847
"3851","5027_6002",0.0115926374415075,0.0207253926576183,0,"5027","6002","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,20,2,"Resident","Resident","Resident_Resident","R-R",1,0.505197,0.479079,0.015724,-0.545849328379004
"3852","5027_6004",0.011557692912359,0.0210984761103411,0,"5027","6004","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,20,2,"Resident","Transient","Resident_Transient","R-T",1,0.522031,0.467462,0.010507,-0.545849328379004
"3853","5027_6006",0.0108717335182861,0.0190110752491657,0,"5027","6006","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,20,2,"Resident","Transient","Resident_Transient","R-T",1,0.522031,0.467462,0.010507,-0.545849328379004
"3854","5027_6011",0.0110533603164827,0.0194246770748031,0,"5027","6011","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,20,2,"Resident","Transient","Resident_Transient","R-T",1,0.530124,0.461296,0.00858,-0.545849328379004
"3855","5027_832",0.00974348075445008,0.0162845314151994,0,"5027","832","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,39,17,"Resident","Resident","Resident_Resident","R-R",1,0.560954439045561,0.435248564751435,0.0037969962030038,1.54702944109661
"3856","5027_89",0.00929979671401117,0.0145531569378776,0,"5027","89","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,44,22,"Resident","Resident","Resident_Resident","R-R",1,0.568367568367568,0.428539428539429,0.00309300309300309,2.24465569758847
"3857","5027_961",0.00933275733839859,0.0143727261766194,0,"5027","961","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",22,36,14,"Resident","Resident","Resident_Resident","R-R",1,0.560954439045561,0.435248564751435,0.0037969962030038,1.12845368720148
"3858","5028_5029",0.102452702632067,0.0607660989766404,3,"5028","5029","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,23,0,"Resident","Resident","Resident_Resident","R-R",3,6.000006000006e-06,0.437050437050437,0.562943562943563,-0.824899830975751
"3859","5028_5032",0.00799362930817868,0.0122194397986914,0,"5028","5032","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,23,0,"Resident","Resident","Resident_Resident","R-R",1,0.62483,0.374575,0.000595,-0.824899830975751
"3860","5028_5041",0.00987727485911378,0.0176638682304898,0,"5028","5041","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,22,1,"Resident","Transient","Resident_Transient","R-T",1,0.553439,0.441903,0.004658,-0.685374579677377
"3861","5028_5043",0.00960709445403199,0.0154717579163918,0,"5028","5043","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,22,1,"Resident","Transient","Resident_Transient","R-T",1,0.560954439045561,0.435248564751435,0.0037969962030038,-0.685374579677377
"3862","5028_5052",0.0707984431050006,0.0549357217837654,2,"5028","5052","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,22,1,"Resident","Transient","Resident_Transient","R-T",2,0.000498000498000498,0.783018783018783,0.216483216483217,-0.685374579677377
"3863","5028_5078",0.00924589108566598,0.0149525500853255,0,"5028","5078","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,23,0,"Resident","Resident","Resident_Resident","R-R",1,0.575687,0.421793,0.00252,-0.824899830975751
"3864","5028_5081",0.0369460488006032,0.0408193272637801,1,"5028","5081","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,22,1,"Resident","Transient","Resident_Transient","R-T",2,0.024615,0.910119,0.065266,-0.685374579677377
"3865","5028_5091",0.00935426369166342,0.0151297319655749,0,"5028","5091","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,22,1,"Resident","Resident","Resident_Resident","R-R",1,0.568367568367568,0.428539428539429,0.00309300309300309,-0.685374579677377
"3866","5028_5106",0.00856729779098726,0.0129464715146352,0,"5028","5106","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,23,0,"Resident","Resident","Resident_Resident","R-R",1,0.604177395822604,0.394716605283395,0.00110599889400111,-0.824899830975751
"3867","5028_5108",0.0107138408537804,0.0190544067202093,0,"5028","5108","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,22,1,"Resident","Resident","Resident_Resident","R-R",1,0.538041,0.454956,0.007003,-0.685374579677377
"3868","5028_5112",0.00949367098938079,0.0152747627514305,0,"5028","5112","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,23,0,"Resident","Resident","Resident_Resident","R-R",1,0.568367568367568,0.428539428539429,0.00309300309300309,-0.824899830975751
"3869","5028_5113",0.00905237964913983,0.0141912588419031,0,"5028","5113","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,23,0,"Resident","Resident","Resident_Resident","R-R",1,0.582922,0.415026,0.002052,-0.824899830975751
"3870","5028_5166",0.00990067293427918,0.0162447453378168,0,"5028","5166","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,22,1,"Resident","Transient","Resident_Transient","R-T",1,0.545806,0.448481,0.005713,-0.685374579677377
"3871","5028_5184",0.00840912109470328,0.0131833759696309,0,"5028","5184","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,23,0,"Resident","Resident","Resident_Resident","R-R",1,0.611126,0.387975,0.000899,-0.824899830975751
"3872","5028_5199",0.0103486018390128,0.0180174545564118,0,"5028","5199","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,22,1,"Resident","Resident","Resident_Resident","R-R",1,0.538041,0.454956,0.007003,-0.685374579677377
"3873","5028_5220",0.00972330015595956,0.0158077078762235,0,"5028","5220","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,22,1,"Resident","Transient","Resident_Transient","R-T",1,0.545806,0.448481,0.005713,-0.685374579677377
"3874","5028_531",0.0103128674995531,0.0178685958692671,0,"5028","531","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,43,20,"Resident","Resident","Resident_Resident","R-R",1,0.545806,0.448481,0.005713,1.96560519499173
"3875","5028_54",0.0090572086608748,0.0149060744226816,0,"5028","54","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,44,21,"Resident","Resident","Resident_Resident","R-R",1,0.575687,0.421793,0.00252,2.1051304462901
"3876","5028_5919",0.00961865453356764,0.0152102942739933,0,"5028","5919","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,23,0,"Resident","Transient","Resident_Transient","R-T",1,0.545806,0.448481,0.005713,-0.824899830975751
"3877","5028_832",0.00936922574432124,0.0154813629878171,0,"5028","832","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,39,16,"Resident","Resident","Resident_Resident","R-R",1,0.575687,0.421793,0.00252,1.40750418979823
"3878","5028_89",0.0088806763716469,0.0139616694769354,0,"5028","89","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,44,21,"Resident","Resident","Resident_Resident","R-R",1,0.582922,0.415026,0.002052,2.1051304462901
"3879","5028_961",0.0101435366205471,0.0169002123879233,0,"5028","961","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,36,13,"Resident","Resident","Resident_Resident","R-R",1,0.560954439045561,0.435248564751435,0.0037969962030038,0.98892843590311
"3880","5029_5032",0.0239289377841349,0.0244462104663685,1,"5029","5032","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,23,0,"Resident","Resident","Resident_Resident","R-R",2,0.036487,0.956439,0.007074,-0.824899830975751
"3881","5029_5041",0.00946242750612048,0.0149434418634908,0,"5029","5041","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,22,1,"Resident","Transient","Resident_Transient","R-T",1,0.560954439045561,0.435248564751435,0.0037969962030038,-0.685374579677377
"3882","5029_5043",0.00945527146602235,0.0148938989779404,0,"5029","5043","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,22,1,"Resident","Transient","Resident_Transient","R-T",1,0.568367568367568,0.428539428539429,0.00309300309300309,-0.685374579677377
"3883","5029_5052",0.185538380004977,0.09503924465765,4,"5029","5052","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,22,1,"Resident","Transient","Resident_Transient","R-T",3,9.99999000001e-07,0.0424099575900424,0.957589042410958,-0.685374579677377
"3884","5029_5064",0.0332747941937115,0.0354333528524837,1,"5029","5064","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,17,6,"Resident","Resident","Resident_Resident","R-R",2,0.0275430275430275,0.934480934480934,0.037976037976038,0.0122516768144921
"3885","5029_5078",0.0311435486269868,0.0226665601670732,2,"5029","5078","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,23,0,"Resident","Resident","Resident_Resident","R-R",2,0.001458,0.997404,0.001138,-0.824899830975751
"3886","5029_5081",0.0353547170950406,0.0381639559724945,1,"5029","5081","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,22,1,"Resident","Transient","Resident_Transient","R-T",2,0.0256009743990256,0.91981408018592,0.0545849454150546,-0.685374579677377
"3887","5029_5091",0.05135576753706,0.0400666371123046,2,"5029","5091","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,22,1,"Resident","Resident","Resident_Resident","R-R",2,0.000754,0.94197,0.057276,-0.685374579677377
"3888","5029_5106",0.0601064942379698,0.0475807766404588,2,"5029","5106","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,23,0,"Resident","Resident","Resident_Resident","R-R",2,0.000631999368000632,0.884665115334885,0.114702885297115,-0.824899830975751
"3889","5029_5108",0.00790004260958078,0.0117365214290628,0,"5029","5108","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,22,1,"Resident","Resident","Resident_Resident","R-R",1,0.631589,0.367928,0.000483,-0.685374579677377
"3890","5029_5112",0.00725715773348002,0.0105199088826003,0,"5029","5112","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,23,0,"Resident","Resident","Resident_Resident","R-R",1,0.677136,0.322751,0.000113,-0.824899830975751
"3891","5029_5113",0.0287275312905654,0.0290809735229935,1,"5029","5113","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,23,0,"Resident","Resident","Resident_Resident","R-R",2,0.030442,0.947731,0.021827,-0.824899830975751
"3892","5029_5166",0.00960882555418804,0.0156712133548903,0,"5029","5166","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,22,1,"Resident","Transient","Resident_Transient","R-T",1,0.553439,0.441903,0.004658,-0.685374579677377
"3893","5029_5184",0.0256329992021325,0.0271254906634363,1,"5029","5184","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,23,0,"Resident","Resident","Resident_Resident","R-R",2,0.034412,0.955271,0.010317,-0.824899830975751
"3894","5029_5199",0.00773047475992105,0.0114223105772471,0,"5029","5199","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,22,1,"Resident","Resident","Resident_Resident","R-R",1,0.631589,0.367928,0.000483,-0.685374579677377
"3895","5029_5220",0.00959510782757786,0.0152363726615609,0,"5029","5220","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,22,1,"Resident","Transient","Resident_Transient","R-T",1,0.553439,0.441903,0.004658,-0.685374579677377
"3896","5029_531",0.00800930843951988,0.0123220876904876,0,"5029","531","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,43,20,"Resident","Resident","Resident_Resident","R-R",1,0.631589,0.367928,0.000483,1.96560519499173
"3897","5029_54",0.00604504740499792,0.00799192073459758,0,"5029","54","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,44,21,"Resident","Resident","Resident_Resident","R-R",1,0.736444,0.263542,1.4e-05,2.1051304462901
"3898","5029_5919",0.0947199617473671,0.0746900958028872,2,"5029","5919","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,23,0,"Resident","Transient","Resident_Transient","R-T",2,0.000322,0.583788,0.41589,-0.824899830975751
"3899","5029_6002",0.0302265838661088,0.0332436666098512,1,"5029","6002","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,20,3,"Resident","Resident","Resident_Resident","R-R",2,0.0294730294730295,0.944248944248944,0.0262780262780263,-0.40632407708063
"3900","5029_6004",0.0129100234483832,0.0261804499514565,0,"5029","6004","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,20,3,"Resident","Transient","Resident_Transient","R-T",1,0.505197,0.479079,0.015724,-0.40632407708063
"3901","5029_6006",0.0122356240510993,0.0233488636385151,0,"5029","6006","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,20,3,"Resident","Transient","Resident_Transient","R-T",1,0.505197,0.479079,0.015724,-0.40632407708063
"3902","5029_6011",0.0121287353356628,0.0225033463306029,0,"5029","6011","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,20,3,"Resident","Transient","Resident_Transient","R-T",1,0.513733,0.473409,0.012858,-0.40632407708063
"3903","5029_6103",0.0115075477532966,0.0216140470362487,0,"5029","6103","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,18,5,"Resident","Transient","Resident_Transient","R-T",1,0.522031,0.467462,0.010507,-0.127273574483882
"3904","5029_6106",0.00842012220287671,0.01241871660381,0,"5029","6106","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,18,5,"Resident","Resident","Resident_Resident","R-R",1,0.590079,0.408251,0.00167,-0.127273574483882
"3905","5029_6113",0.31480548537506,0.116206962805071,6,"5029","6113","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,18,5,"Resident","Resident","Resident_Resident","R-R",3,9.99999000001e-07,0.000654999345000655,0.999344000655999,-0.127273574483882
"3906","5029_6114",0.0114813524335435,0.0205162941822089,0,"5029","6114","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,18,5,"Resident","Transient","Resident_Transient","R-T",1,0.522031,0.467462,0.010507,-0.127273574483882
"3907","5029_6115",0.00901404981248261,0.0136504871982905,0,"5029","6115","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,16,7,"Resident","Resident","Resident_Resident","R-R",1,0.575687,0.421793,0.00252,0.151776928112866
"3908","5029_6118",0.0102969902700511,0.0170721170753113,0,"5029","6118","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,18,5,"Resident","Transient","Resident_Transient","R-T",1,0.545806,0.448481,0.005713,-0.127273574483882
"3909","5029_6120",0.00786891976406286,0.0113735273346729,0,"5029","6120","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,18,5,"Resident","Resident","Resident_Resident","R-R",1,0.631589,0.367928,0.000483,-0.127273574483882
"3910","5029_6124",0.0106430206662905,0.0183924161202691,0,"5029","6124","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,18,5,"Resident","Transient","Resident_Transient","R-T",1,0.538041,0.454956,0.007003,-0.127273574483882
"3911","5029_6127",0.0102894823858562,0.016828834210986,0,"5029","6127","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,18,5,"Resident","Transient","Resident_Transient","R-T",1,0.560954439045561,0.435248564751435,0.0037969962030038,-0.127273574483882
"3912","5029_6128",0.0375413755470075,0.0279894417032962,2,"5029","6128","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,18,5,"Resident","Resident","Resident_Resident","R-R",2,0.001088,0.991399,0.007513,-0.127273574483882
"3913","5029_6130",0.0273019134623359,0.0284621957991357,1,"5029","6130","FemaleJ","FemaleJ","FemaleJ_FemaleJ","F-F",23,18,5,"Resident","Resident","Resident_Resident","R-R",2,0.032403,0.952574,0.015023,-0.127273574483882
